row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Nguyên liệu vật liệu,Nguyên liệu vật liệu,Nguyên liệu vật liệu,138.106.834.136,-,454.978.836.933,(39.155.206.963),138106834136.0,,454978836933.0,-39155206963.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,1.976.948.511,-,2.445.080.776,-,1976948511.0,,2445080776.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,212.054.949.957,(17.510.578.426),109.832.518.664,(27.552.233.108),212054949957.0,-17510578426.0,109832518664.0,-27552233108.0
Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,Chi phí dở dang hàng sản xuất,199.135.191.796,(17.510.578.426),93.887.894.647,(22.313.385.141),199135191796.0,-17510578426.0,93887894647.0,-22313385141.0
Chi phí dở dang công trình lặp đặt,Chi phí dở dang công trình lặp đặt,Chi phí dở dang công trình lặp đặt,12.919.758.161,-,7.727.971.194,-,12919758161.0,,7727971194.0,
Chi phí trống rừng,Chi phí trống rừng,Chi phí trống rừng,-,-,8.216.652.823,(5.238.847.967),,,8216652823.0,-5238847967.0
Thành phẩm,Thành phẩm,Thành phẩm,118.414.922.607,-,143.631.776.315,(17.451.728.089),118414922607.0,,143631776315.0,-17451728089.0
Hàng hóa,Hàng hóa,Hàng hóa,1.908.323.996,-,2.803.059.220,(34.400.000),1908323996.0,,2803059220.0,-34400000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,472.461.979.207,(17.510.578.426),713.691.271.908,(84.193.568.160),472461979207.0,-17510578426.0,713691271908.0,-84193568160.0
Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho:,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho:,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho:,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho:,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho:,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho:,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho:,,,,
,,,,,Năm nay,VNDNăm trước,,,,
Số đầu năm,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho: > Số đầu năm,Số đầu năm,,,(84.193.568.160),(238.718.485.244),,,-84193568160.0,-238718485244.0
Cộng: Dự phòng trong năm,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho: > Cộng: Dự phòng trong năm,Cộng: Dự phòng trong năm,,,-,(1.200.395.144),,,,-1200395144.0
"Trừ: Hoàn nhập dự phòng, sử dụng trong năm","Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho: > Trừ: Hoàn nhập dự phòng, sử dụng trong năm","Trừ: Hoàn nhập dự phòng, sử dụng trong năm",,,66.682.989.734,155.725.312.228,,,66682989734.0,155725312228.0
Số cuối năm,Chi tiết tinh hình tăng giảm dự phòng giảm giá hàng tồn kho: > Số cuối năm,Số cuối năm,,,(17.510.578.426),(84.193.568.160),,,-17510578426.0,-84193568160.0
