row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ các bên khác,Phải thu từ các bên khác,Phải thu từ các bên khác,521.808.491.623,498.788.592.072,521808491623.0,498788592072.0
"- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.","- Ashley Furniture Industries, Inc.",64.874.410.500,64.874.410.500,64874410500.0,64874410500.0
- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,- Pier 1 imports (us) Inl,56.538.863.457,56.538.863.457,56538863457.0,56538863457.0
- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,- GME - Sanitaires Et Materiaux - Lapeyre,53.068.668.227,53.068.668.227,53068668227.0,53068668227.0
- Công ty Cổ phần Vinhomes,- Công ty Cổ phần Vinhomes,- Công ty Cổ phần Vinhomes,16.522.821.320,32.964.599.000,16522821320.0,32964599000.0
- Các khách hàng khác,- Các khách hàng khác,- Các khách hàng khác,330.803.728.119,291.342.050.888,330803728119.0,291342050888.0
Phải thu các bên liên quan (TM số 30),Phải thu các bên liên quan (TM số 30),Phải thu các bên liên quan (TM số 30),316.311.913.270,168.408.975.983,316311913270.0,168408975983.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,838.120.404.893,667.197.568.055,838120404893.0,667197568055.0
Dự phòng các khoản phải thu của khách hàng ngắn hạn khó đòi,Dự phòng các khoản phải thu của khách hàng ngắn hạn khó đòi,Dự phòng các khoản phải thu của khách hàng ngắn hạn khó đòi,(449.092.484.083),(430.294.426.081),-449092484083.0,-430294426081.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,389.027.920.810,236.903.141.974,389027920810.0,236903141974.0
