row_label_raw,row_label_full,col_0,Số cuối năm,VND > Số đầu năm,numeric__Số cuối năm,numeric__VND > Số đầu năm
Ông Mai Hữu Tín,Ông Mai Hữu Tín,Ông Mai Hữu Tín,2.451.323.000,2.350.792.383,2451323000.0,2350792383.0
Ông Nguyễn Trọng Hiếu,Ông Nguyễn Trọng Hiếu,Ông Nguyễn Trọng Hiếu,2.339.987.000,2.230.792.383,2339987000.0,2230792383.0
Ông Vũ Xuân Dương,Ông Vũ Xuân Dương,Ông Vũ Xuân Dương,240.000.000,240.000.000,240000000.0,240000000.0
Ông Võ Quốc Lợi,Ông Võ Quốc Lợi,Ông Võ Quốc Lợi,240.000.000,240.000.000,240000000.0,240000000.0
Bà Nguyễn Thị Minh Hằng,Bà Nguyễn Thị Minh Hằng,Bà Nguyễn Thị Minh Hằng,160.000.000,-,160000000.0,
Ông Dương Quốc Nam,Ông Dương Quốc Nam,Ông Dương Quốc Nam,240.000.000,240.000.000,240000000.0,240000000.0
Bà Trần Thị Hường,Bà Trần Thị Hường,Bà Trần Thị Hường,160.000.000,-,160000000.0,
Ông Lê Minh Ngọc,Ông Lê Minh Ngọc,Ông Lê Minh Ngọc,-,873.952.682,,873952682.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.831.310.000,6.175.537.448,5831310000.0,6175537448.0
