row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,95.369.162.153,91.294.654.624,95369162153.0,91294654624.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,50.959.431.500,51.705.007.530,50959431500.0,51705007530.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,30.548.529.710,31.344.850.928,30548529710.0,31344850928.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",2.472.791.456,1.091.067.453,2472791456.0,1091067453.0
Chi phí khấu hao và hao môn,Chi phí khấu hao và hao môn,Chi phí khấu hao và hao môn,476.777.162,1.440.680.578,476777162.0,1440680578.0
Chi phí khác,Chi phí khác,Chi phí khác,10.911.632.325,5.713.048.135,10911632325.0,5713048135.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,71.258.916.518,(1.664.609.052),71258916518.0,-1664609052.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,35.498.512.818,36.434.823.281,35498512818.0,36434823281.0
Chi phí thuê,Chi phí thuê,Chi phí thuê,15.928.602.243,8.114.785.157,15928602243.0,8114785157.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,7.332.706.079,6.801.993.294,7332706079.0,6801993294.0
Dự phòng (hoản nhập dự phòng)phải thu khó đòi,Dự phòng (hoản nhập dự phòng)phải thu khó đòi,Dự phòng (hoản nhập dự phòng)phải thu khó đòi,4.621.766.604,(59.225.316.597),4621766604.0,-59225316597.0
Chi phí khấu hao và hao môn,Chi phí khấu hao và hao môn,Chi phí khấu hao và hao môn,1.476.594.372,2.010.946.883,1476594372.0,2010946883.0
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",1.224.966.822,1.344.921.335,1224966822.0,1344921335.0
Chi phí khác,Chi phí khác,Chi phí khác,5.175.767.580,2.853.237.595,5175767580.0,2853237595.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,166.628.078.671,89.630.045.572,166628078671.0,89630045572.0
