row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toàn trước thuế,Tổng lợi nhuận kế toàn trước thuế,Tổng lợi nhuận kế toàn trước thuế,7.484.265.680,15.537.482.574,7484265680.0,15537482574.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,1.496.853.136,3.107.496.515,1496853136.0,3107496515.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Thay đổi chi phí phải trả,Các khoản điều chỉnh: > Thay đổi chi phí phải trả,Thay đổi chi phí phải trả,8.722.939.549,(12.932.600.554),8722939549.0,-12932600554.0
Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Các khoản điều chỉnh: > Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,Thu nhập từ lãi cho vay không đủ điều kiện ghi nhận doanh thu trong năm,6.361.234.830,6.070.779.321,6361234830.0,6070779321.0
Chi phí lãi vay không được trừ,Các khoản điều chỉnh: > Chi phí lãi vay không được trừ,Chi phí lãi vay không được trừ,5.217.614.539,5.072.053.025,5217614539.0,5072053025.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,3.469.555.247,547.577.627,3469555247.0,547577627.0
Trích bổ sung thuế TNDN trong các năm trước,Các khoản điều chỉnh: > Trích bổ sung thuế TNDN trong các năm trước,Trích bổ sung thuế TNDN trong các năm trước,1.839.779.026,-,1839779026.0,
Dự phòng nợ phải thu khó đòi,Các khoản điều chỉnh: > Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,706.129.431,(11.845.063.319),706129431.0,-11845063319.0
Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,Lỗ chuyển sang năm sau không ghi nhận thuế hoãn lại,-,43.000.347.490,,43000347490.0
Hoàn nhập dự phòng đầu tư tài chính,Các khoản điều chỉnh: > Hoàn nhập dự phòng đầu tư tài chính,Hoàn nhập dự phòng đầu tư tài chính,(4.015.018.659),(2.020.038.882),-4015018659.0,-2020038882.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(8.718.395.568),-,-8718395568.0,
Hoàn nhập giảm giá hàng tồn kho,Các khoản điều chỉnh: > Hoàn nhập giảm giá hàng tồn kho,Hoàn nhập giảm giá hàng tồn kho,(13.336.597.947),(30.904.983.417),-13336597947.0,-30904983417.0
Khác,Các khoản điều chỉnh: > Khác,Khác,95.685.442,(95.567.806),95685442.0,-95567806.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,1.839.779.026,-,1839779026.0,
