row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,20.504.024.521,36.090.735.788,20504024521.0,36090735788.0
Thu nhập từ xóa số khoản phải trả,Thu nhập từ xóa số khoản phải trả,Thu nhập từ xóa số khoản phải trả,18.106.339.060,25.954.919.573,18106339060.0,25954919573.0
"Các khoản phạt, bồi thường","Các khoản phạt, bồi thường","Các khoản phạt, bồi thường",1.428.737.696,817.244.888,1428737696.0,817244888.0
Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,Lãi từ thanh lý tài sản cố định,-,7.784.715.245,,7784715245.0
Khác,Khác,Khác,968.947.765,1.533.856.082,968947765.0,1533856082.0
Chi phí khác,Chi phí khác,Chi phí khác,(10.481.312.194),(9.029.568.284),-10481312194.0,-9029568284.0
Chi phí phạt,Chi phí phạt,Chi phí phạt,(8.175.946.460),(6.537.597.254),-8175946460.0,-6537597254.0
Lỗ từ thanh lý tài sản cố định,Lỗ từ thanh lý tài sản cố định,Lỗ từ thanh lý tài sản cố định,(1.587.162.054),-,-1587162054.0,
Khác,Khác,Khác,(718.203.680),(2.491.971.030),-718203680.0,-2491971030.0
LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,10.022.712.327,27.061.167.504,10022712327.0,27061167504.0
