row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Khoản phải trả liên quan đến việc sử dụng,Khoản phải trả liên quan đến việc sử dụng,Khoản phải trả liên quan đến việc sử dụng,Khoản phải trả liên quan đến việc sử dụng,Khoản phải trả liên quan đến việc sử dụng,,
tài sản để cắn trừ nợ vay (*),Khoản phải trả liên quan đến việc sử dụng > tài sản để cắn trừ nợ vay (*),tài sản để cắn trừ nợ vay (*),342.445.500.407,342.445.500.407,342445500407.0,342445500407.0
Lãi chậm nộp,Khoản phải trả liên quan đến việc sử dụng > Lãi chậm nộp,Lãi chậm nộp,31.434.345.825,31.434.345.825,31434345825.0,31434345825.0
Kinh phí công đoàn,Khoản phải trả liên quan đến việc sử dụng > Kinh phí công đoàn,Kinh phí công đoàn,4.583.051.579,2.361.595.516,4583051579.0,2361595516.0
"Bảo hiểm xã hội, bảo hiểm y tế vàbảo hiểm thất nghiệp","Khoản phải trả liên quan đến việc sử dụng > Bảo hiểm xã hội, bảo hiểm y tế vàbảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế vàbảo hiểm thất nghiệp",3.640.995.316,10.756.205.482,3640995316.0,10756205482.0
"Các khoản phải trả, phải nộp khác","Khoản phải trả liên quan đến việc sử dụng > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",2.662.128.371,12.048.814.593,2662128371.0,12048814593.0
TỔNG CỘNG,Khoản phải trả liên quan đến việc sử dụng > TỔNG CỘNG,TỔNG CỘNG,384.766.021.498,399.046.461.823,384766021498.0,399046461823.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả các bên khác,Trong đó: > Phải trả các bên khác,Phải trả các bên khác,384.700.272.811,397.028.319.306,384700272811.0,397028319306.0
Phải trả bên liên quan (TM số 30),Trong đó: > Phải trả bên liên quan (TM số 30),Phải trả bên liên quan (TM số 30),65.748.687,2.018.142.517,65748687.0,2018142517.0
