row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23.1,1.474.075.781.988,1.084.617.733.063,,231.0,1474075781988.0,1084617733063.0
02,02,02,2. Các khoản giảm trừ doanh thu,23.1,(2.353.360.891),(539.038.245),,231.0,-2353360891.0,-539038245.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.1,1.471.722.421.097,1.084.078.694.818,,231.0,1471722421097.0,1084078694818.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,24,(1.282.768.319.566),(967.632.588.489),,24.0,-1282768319566.0,-967632588489.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,188.954.101.531,116.446.106.329,,,188954101531.0,116446106329.0
21,21,21,6. Doanh thu hoạt động tài chính,23.2,21.861.336.777,15.170.544.520,,232.0,21861336777.0,15170544520.0
22,22,22,7. Chỉ phí tài chính,25,(46.725.806.284),(53.510.290.207),,25.0,-46725806284.0,-53510290207.0
23,23,23,- Trong đó: Chỉ phí lãi vay,,(58.464.249.302),(48.010.877.541),,,-58464249302.0,-48010877541.0
25,25,25,8. Chỉ phí bán hàng,26,(95.369.162.153),(91.294.654.624),,26.0,-95369162153.0,-91294654624.0
26,26,26,9. Chỉ phí quản lý doanh nghiệp,26,(71.258.916.518),1.664.609.052,,26.0,-71258916518.0,1664609052.0
30,30,30,10. Lỗ thuần từ hoạt động kinh doanh,,(2.538.446.647),(11.523.684.930),,,-2538446647.0,-11523684930.0
31,31,31,11. Thu nhập khác,28,20.504.024.521,36.090.735.788,,28.0,20504024521.0,36090735788.0
32,32,32,12. Chỉ phí khác,28,(10.481.312.194),(9.029.568.284),,28.0,-10481312194.0,-9029568284.0
40,40,40,13. Lợi nhuận khác,28,10.022.712.327,27.061.167.504,,28.0,10022712327.0,27061167504.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,7.484.265.680,15.537.482.574,,,7484265680.0,15537482574.0
51,51,51,15. Chỉ phí thuế TNDN hiện hành,29,(1.839.779.026),-,,29.0,-1839779026.0,
60,60,60,16. Lợi nhuận sau thuế TNDN,,5.644.486.654,15.537.482.574,,,5644486654.0,15537482574.0
