row_label_raw,row_label_full,19. Vay và nợ thuê tài chính,19. Vay và nợ thuê tài chính_1,Số cuối năm,Số đầu năm,numeric__19. Vay và nợ thuê tài chính_1,numeric__Số cuối năm,numeric__Số đầu năm
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,,
- Vay ngắn hạn từ các Ngân hàng,- Vay ngắn hạn từ các Ngân hàng,- Vay ngắn hạn từ các Ngân hàng,(*),"1,104,170,095,732","1,797,774,494,777",,,
- Vay từ các Tổ chức,- Vay từ các Tổ chức,- Vay từ các Tổ chức,(**),"32,755,205,020","38,936,205,020",,,
- Vay từ các Cá nhân,- Vay từ các Cá nhân,- Vay từ các Cá nhân,,"7,300,000,000","300,000,000",,,
- Nợ dài hạn đến hạn trả (b*),- Nợ dài hạn đến hạn trả (b*),- Nợ dài hạn đến hạn trả (b*),,"10,003,000,000","21,291,850,000",,,
Cộng,Cộng,Cộng,,"1,154,228,300,752","1,858,302,549,797",,,
(*) Vay từ các Ngân hàng có số dư nợ vay tại ngày 31/12/2015,(*) Vay từ các Ngân hàng có số dư nợ vay tại ngày 31/12/2015,(*) Vay từ các Ngân hàng có số dư nợ vay tại ngày 31/12/2015,(*) Vay từ các Ngân hàng có số dư nợ vay tại ngày 31/12/2015,USD,Tương đương VND,,,
Vay bằng VND,Vay bằng VND,Vay bằng VND,,,"995,964,797,132",,,
Vay bằng USD,Vay bằng USD,Vay bằng USD,,"4,800,590.00","108,205,298,600",,,
Cộng,Cộng,Cộng,,,"1,104,170,095,732",,,
