row_label_raw,row_label_full,Nguyên giá,"Nhà cửa, Vật kiến trúc",Máy móc thiết bị,Phương tiện vận tải,Thiết bị quản lý,Cộng,"numeric__Nhà cửa, Vật kiến trúc",numeric__Máy móc thiết bị,numeric__Phương tiện vận tải,numeric__Thiết bị quản lý,numeric__Cộng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,"248,185,611,572","280,110,217,619","23,447,610,737","4,731,808,141","556,475,248,069",,,,,
Tăng,Tăng,Tăng,"121,882,396,587","8,464,560,404","5,817,993,080","30,500,000","136,195,450,071",,,,,
Giảm,Giảm,Giảm,"1,496,948,868","841,202,617","919,078,381","185,548,279","3,442,778,145",,,,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,"368,571,059,291","287,733,575,406","28,346,525,436","4,576,759,862","689,227,919,995",,,,,
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,"79,207,684,468","93,338,661,535","15,077,055,965","3,693,111,583","191,316,513,551",,,,,
Khấu hao trong năm,Khấu hao trong năm,Khấu hao trong năm,"13,443,274,132","17,716,052,172","2,518,363,554","392,253,923","34,069,943,781",,,,,
Giảm,Giảm,Giảm,"1,469,276,122","468,341,194","651,504,102","185,548,279","2,774,669,696",,,,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,"91,181,682,478","110,586,372,513","16,943,915,417","3,899,817,228","222,611,787,636",,,,,
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,,
Tại ngày đầu năm,Tại ngày đầu năm,Tại ngày đầu năm,"168,977,927,104","186,771,556,084","8,370,554,772","1,038,696,558","365,158,734,518",,,,,
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,"277,389,376,813","177,147,202,893","11,402,610,019","676,942,634","466,616,132,359",,,,,
