row_label_raw,row_label_full,10. Tài sản cố định vô hình,Quyền sử dụng đất (*),Phần mềm vi tính,Tài sản cố định vô hình khác,Cộng,numeric__Quyền sử dụng đất (*),numeric__Phần mềm vi tính,numeric__Tài sản cố định vô hình khác,numeric__Cộng
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,"24,214,632,000","1,003,209,914","5,155,887,460","30,373,729,374",,,,
Giảm do nhượng bán,Giảm do nhượng bán,Giảm do nhượng bán,"5,256,000,000",-,-,"5,256,000,000",,,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,"18,958,632,000","1,003,209,914","5,155,887,460","25,117,729,374",,,,
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,"2,920,560,743","840,775,989","1,546,766,220","5,308,102,952",,,,
Tăng,Tăng,Tăng,"420,560,748","63,152,742","257,794,373","741,507,863",,,,
Giảm,Giảm,Giảm,-,-,-,-,,,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,"3,341,121,491","903,928,731","1,804,560,593","6,049,610,815",,,,
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Tại ngày đầu năm,Tại ngày đầu năm,Tại ngày đầu năm,"21,294,071,257","162,433,925","3,609,121,240","25,065,626,422",,,,
Tại ngày cuối năm,Tại ngày cuối năm,Tại ngày cuối năm,"15,617,510,509","99,281,183","3,351,326,867","19,068,118,559",,,,
