row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Võ Trường Thành,Ông Võ Trường Thành,Ông Võ Trường Thành,Tổng Giám đốc,
Ông Tạ Văn Nam,Ông Tạ Văn Nam,Ông Tạ Văn Nam,Phó Tổng Giám đốc,
Ông Võ Diệp Văn Tuấn,Ông Võ Diệp Văn Tuấn,Ông Võ Diệp Văn Tuấn,Phó Tổng Giám đốc,
Ông Đình Văn Hóa,Ông Đình Văn Hóa,Ông Đình Văn Hóa,Phó Tổng Giám đốc,
Ông Lê Minh Ngọc,Ông Lê Minh Ngọc,Ông Lê Minh Ngọc,Phó Tổng Giám đốc,
Ông Phạm Thanh Tú,Ông Phạm Thanh Tú,Ông Phạm Thanh Tú,Phó Tổng Giám đốc (bỗ nhiệm ngày 16/02/2016),
Ông Bùi Thành Đạt,Ông Bùi Thành Đạt,Ông Bùi Thành Đạt,Phó Tổng Giám đốc (bỗ nhiệm ngày 16/02/2016),
Ông Đào Ngọc Quyết,Ông Đào Ngọc Quyết,Ông Đào Ngọc Quyết,Giám đốc Tài chính – Kế toán trưởng,
