row_label_raw,row_label_full,col_0,01/01/2015,Tăng,Giảm,31/12/2015,numeric__01/01/2015,numeric__Tăng,numeric__Giảm,numeric__31/12/2015
Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,"1,000,671,000,000","400,268,400,000",-,"1,400,939,400,000",,,,
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,"67,654,726,763",-,"306,850,000","67,347,876,763",,,,
Quyền chọn chuyển đổi trái phiếu,Quyền chọn chuyển đổi trái phiếu,Quyền chọn chuyển đổi trái phiếu,-,"6,743,618,619",-,"6,743,618,619",,,,
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,"(420,631,294)",-,-,"(420,631,294)",,,,
Các quỹ,Các quỹ,Các quỹ,"14,410,455,109","2,769,012,130",-,"17,179,467,239",,,,
LNST chưa phân phối,LNST chưa phân phối,LNST chưa phân phối,"73,629,558,321","188,885,208,894","25,813,713,585","236,701,053,629",,,,
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,"94,529,656,830","16,046,781,200",-,"110,576,438,030",,,,
Cộng,Cộng,Cộng,"1,250,474,765,728","614,713,020,843","26,120,563,585","1,839,067,222,985",,,,
