row_label_raw,row_label_full,a),Ngắn hạn,Số cuối năm,Số đầu năm,numeric__Ngắn hạn,numeric__Số cuối năm,numeric__Số đầu năm
a),a),a),"- Phải thu lãi cho vay, lãi tiền gửi","1,041,401,394","3,505,685,442",,,
a),a),a),- Phải thu liên quan đến tiền cho mượn đến các tổ chức và cá nhân,"86,171,486,278","13,226,937,773",,,
a),a),a),- Phải thu gốc và lãi cho vay đối với Công ty Tân Phát,"23,417,675,770","23,417,675,770",,,
a),a),a),- Phải thu liên quan đến tiền cho mượn đến các bên liên quan của công ty Con,"2,702,844,445","7,921,069,324",,,
a),a),a),- Phải thu khoản thuế GTGT tương ứng doanh thu chưa xuất hóa đơn,-,"2,651,469,848",,,
a),a),a),"- Phải thu liên quan đến các khoản xuất nguyên liệu, vật tư cho công trình chưa quyết toán","2,146,916,339","1,227,194,893",,,
a),a),a),- Phải thu Bảo hiểm xã hội liên quan đến các khoản chi hộ chưa quyết toán,"1,420,898,776",-,,,
a),a),a),"- Ký quỹ, đặt cọc ngắn hạn","2,305,230,227","4,160,420,845",,,
a),a),a),- Các khoản tạm ứng,"11,863,695,756","12,701,485,341",,,
a),a),a),- Phải thu khác,"946,125,695","5,596,019,375",,,
a),a),a),Cộng,"132,016,274,679","74,407,958,611",,,
b),b),b),Dài hạn,,,,,
b),b),b),- Khoản ký quỹ đầu tư dự án trồng rừng kinh tế theo công văn số 2135/CV-STC ngày 27/6/2008 của UBND Tỉnh Phú Yên,"400,000,000",-,,,
b),b),b),"- Các khoản ký quỹ, ký cược dài hạn khác","579,839,296","1,150,000,000",,,
b),b),b),- Phải thu liên quan đến khoản cho mượn (Công ty TNHH XD Đồng Long),"16,998,156,923",-,,,
b),b),b),Cộng,"17,977,996,219","1,150,000,000",,,
