row_label_raw,row_label_full,col_0,col_1,Số cuối năm,Số đầu năm,numeric__col_1,numeric__Số cuối năm,numeric__Số đầu năm
,,,,(*),"(2,238,221,557)",,,
"20. Quỹ khen thưởng, phúc lợi (*)","20. Quỹ khen thưởng, phúc lợi (*)","20. Quỹ khen thưởng, phúc lợi (*)","20. Quỹ khen thưởng, phúc lợi (*)",,"(8,766,857,945)",,,
(*) Bao gồm:,(*) Bao gồm:,(*) Bao gồm:,(*) Bao gồm:,,,,,
"- Quỹ khen thưởng, phúc lợi đầu năm","- Quỹ khen thưởng, phúc lợi đầu năm","- Quỹ khen thưởng, phúc lợi đầu năm","- Quỹ khen thưởng, phúc lợi đầu năm","(8,766,857,945)",,,,
- Sử dụng trong năm,- Sử dụng trong năm,- Sử dụng trong năm,- Sử dụng trong năm,"(16,097,980,594)",,,,
- Trích từ lợi nhuận sau thuế năm 2014,- Trích từ lợi nhuận sau thuế năm 2014,- Trích từ lợi nhuận sau thuế năm 2014,- Trích từ lợi nhuận sau thuế năm 2014,"3,876,616,982",,,,
- Tạm trích từ lợi nhuận sau thuế 2015 theo Nghị quyết HĐQT ngày 24/3/2016,- Tạm trích từ lợi nhuận sau thuế 2015 theo Nghị quyết HĐQT ngày 24/3/2016,- Tạm trích từ lợi nhuận sau thuế 2015 theo Nghị quyết HĐQT ngày 24/3/2016,- Tạm trích từ lợi nhuận sau thuế 2015 theo Nghị quyết HĐQT ngày 24/3/2016,"18,750,000,000",,,,
"- Quỹ khen thưởng, phúc lợi cuối năm","- Quỹ khen thưởng, phúc lợi cuối năm","- Quỹ khen thưởng, phúc lợi cuối năm","- Quỹ khen thưởng, phúc lợi cuối năm","(2,238,221,557)",,,,
21. Trái phiếu chuyển đổi (Vay chuyển đổi):,21. Trái phiếu chuyển đổi (Vay chuyển đổi):,21. Trái phiếu chuyển đổi (Vay chuyển đổi):,21. Trái phiếu chuyển đổi (Vay chuyển đổi):,Số cuối năm,Số đầu năm,,,
- Giá trị phần nợ gốc,- Giá trị phần nợ gốc,- Giá trị phần nợ gốc,(*),"603,500,000,000",-,,,
- Phần chênh lệch giữa số lãi phải trả của khoản nợ tính theo lãi suất thực tế và số lãi tính theo lãi suất danh nghĩa,- Phần chênh lệch giữa số lãi phải trả của khoản nợ tính theo lãi suất thực tế và số lãi tính theo lãi suất danh nghĩa,- Phần chênh lệch giữa số lãi phải trả của khoản nợ tính theo lãi suất thực tế và số lãi tính theo lãi suất danh nghĩa,,"(6,743,618,619)",-,,,
- Phân bổ phần chênh lệch trong kỳ,- Phân bổ phần chênh lệch trong kỳ,- Phân bổ phần chênh lệch trong kỳ,,"1,900,213,870",-,,,
Cộng,Cộng,Cộng,,"598,656,595,251",-,,,
