row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Vay bằng USD,Vay bằng USD,Vay bằng USD,11.450.980.239.244,14.372.843.222.010,11450980239244.0,14372843222010.0
Vay bằng VND,Vay bằng VND,Vay bằng VND,-,338.460.921.336,,338460921336.0
,,,11.450.980.239.244,14.711.304.143.346,11450980239244.0,14711304143346.0
,,,Số cuối năm,Số đầu năm,,
,,,VND,VND,,
"Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)","Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)","Vay có bảo lãnh của bên thứ 3(Tập đoàn, Bộ Tài chính)",1.063.248.099.244,1.995.835.753.802,1063248099244.0,1995835753802.0
Vay tín chấp,Vay tín chấp,Vay tín chấp,10.387.732.140.000,12.715.468.389.544,10387732140000.0,12715468389544.0
,,,11.450.980.239.244,14.711.304.143.346,11450980239244.0,14711304143346.0
,,,Số cuối năm,Số đầu năm,,
,,,VND,VND,,
Vay theo lãi suất thả nổi,Vay theo lãi suất thả nổi,Vay theo lãi suất thả nổi,1.063.248.099.244,2.404.970.702.891,1063248099244.0,2404970702891.0
Vay theo lãi suất cổ định,Vay theo lãi suất cổ định,Vay theo lãi suất cổ định,10.387.732.140.000,12.306.333.440.455,10387732140000.0,12306333440455.0
,,,11.450.980.239.244,14.711.304.143.346,11450980239244.0,14711304143346.0
