row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
"Bảo hiểm rủi ro tài sản, bảo hiểm con người (I)","a) Ngắn hạn > Bảo hiểm rủi ro tài sản, bảo hiểm con người (I)","Bảo hiểm rủi ro tài sản, bảo hiểm con người (I)",84.628.123.061,86.143.598.121,84628123061.0,86143598121.0
Chỉ phí trả trước ngắn hạn khác,a) Ngắn hạn > Chỉ phí trả trước ngắn hạn khác,Chỉ phí trả trước ngắn hạn khác,3.269.306.250,5.501.903.093,3269306250.0,5501903093.0
,,,87.897.429.311,91.645.501.214,87897429311.0,91645501214.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
Chỉ phí bảo hiểm nhân thọ (ii),b) Dài hạn > Chỉ phí bảo hiểm nhân thọ (ii),Chỉ phí bảo hiểm nhân thọ (ii),353.452.427.954,437.157.942.879,353452427954.0,437157942879.0
,,,353.452.427.954,437.157.942.879,353452427954.0,437157942879.0
