row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Phát sinh trong năm > Tăng,Phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Tăng,numeric__Phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,700.000.000.000,700.000.000.000,9.128.000.000.000,8.118.000.000.000,1.710.000.000.000,1.710.000.000.000,700000000000.0,700000000000.0,9128000000000.0,8118000000000.0,1710000000000.0,1710000000000.0
- Ngân hàng TMCP Kỹ thường Việt Nam,- Ngân hàng TMCP Kỹ thường Việt Nam,- Ngân hàng TMCP Kỹ thường Việt Nam,700.000.000.000,700.000.000.000,890.000.000.000,1.590.000.000.000,-,-,700000000000.0,700000000000.0,890000000000.0,1590000000000.0,,
- Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Trung tâm Kinh doanh,- Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Trung tâm Kinh doanh,- Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh - Chi nhánh Trung tâm Kinh doanh,-,-,5.703.000.000.000,4.243.000.000.000,1.460.000.000.000,1.460.000.000.000,,,5703000000000.0,4243000000000.0,1460000000000.0,1460000000000.0
- Ngân hàng BNP Paribas - Chi nhánh Hà Nội,- Ngân hàng BNP Paribas - Chi nhánh Hà Nội,- Ngân hàng BNP Paribas - Chi nhánh Hà Nội,-,-,250.000.000.000,-,250.000.000.000,250.000.000.000,,,250000000000.0,,250000000000.0,250000000000.0
- Ngân hàng Đầu tư và Phát triển - Chi nhánh Quảng Ngãi,- Ngân hàng Đầu tư và Phát triển - Chi nhánh Quảng Ngãi,- Ngân hàng Đầu tư và Phát triển - Chi nhánh Quảng Ngãi,-,-,2.285.000.000.000,2.285.000.000.000,-,-,,,2285000000000.0,2285000000000.0,,
Nợ dài hạn đến hạn trả (trình bày tại Thuyết minh số 19),Nợ dài hạn đến hạn trả (trình bày tại Thuyết minh số 19),Nợ dài hạn đến hạn trả (trình bày tại Thuyết minh số 19),2.927.921.562.810,2.927.921.562.810,2.602.435.258.263,2.932.714.314.910,2.597.642.506.163,2.597.642.506.163,2927921562810.0,2927921562810.0,2602435258263.0,2932714314910.0,2597642506163.0,2597642506163.0
,,,3.627.921.562.810,3.627.921.562.810,11.730.435.258.263,11.050.714.314.910,4.307.642.506.163,4.307.642.506.163,3627921562810.0,3627921562810.0,11730435258263.0,11050714314910.0,4307642506163.0,4307642506163.0
