row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,(21.735),399.406,(454.248),(76.577),-21735.0,399406.0,-454248.0,-76577.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,512.584,4.440.474,(2.609.742),2.343.316,512584.0,4440474.0,-2609742.0,2343316.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,103.503,1.047.746,(1.010.021),141.228,103503.0,1047746.0,-1010021.0,141228.0
"Các khoản phải nộp khác và các khoản phí, lệ phí","Các khoản phải nộp khác và các khoản phí, lệ phí","Các khoản phải nộp khác và các khoản phí, lệ phí",172.065,156.769,(157.114),171.720,172065.0,156769.0,-157114.0,171720.0
,,,766.417,6.044.395,(4.231.125),2.579.687,766417.0,6044395.0,-4231125.0,2579687.0
