row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021,137.756(9.437),1.025(14),138.781(9.451),,,
Số dư tại ngày 31/12/2021(Hoàn nhập)/Trích lập dự phòng trong năm 2022,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021 > Số dư tại ngày 31/12/2021(Hoàn nhập)/Trích lập dự phòng trong năm 2022,Số dư tại ngày 31/12/2021(Hoàn nhập)/Trích lập dự phòng trong năm 2022,128.319(44.440),1.01132,129.330(44.408),,101132.0,
Số dư tại ngày 31/12/2022,Số dư tại ngày 01/01/2021(Hoàn nhập) dự phòng trong năm 2021 > Số dư tại ngày 31/12/2022,Số dư tại ngày 31/12/2022,83.879,1.043,84.922,83879.0,1043.0,84922.0
