row_label_raw,row_label_full,col_0,Công ty con,Công ty liên doanh,Đầu tư dài hạn khác,Tổng,numeric__Công ty con,numeric__Công ty liên doanh,numeric__Đầu tư dài hạn khác,numeric__Tổng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Số dư tại ngày 01/01/2021,Số dư tại ngày 01/01/2021,Số dư tại ngày 01/01/2021,102.000,162.600,45.152,309.752,102000.0,162600.0,45152.0,309752.0
Trích lập dự phòng trong năm 2021,Trích lập dự phòng trong năm 2021,Trích lập dự phòng trong năm 2021,-,2.233,68,2.301,,2233.0,68.0,2301.0
Số dư tại ngày 31/12/2021,Số dư tại ngày 31/12/2021,Số dư tại ngày 31/12/2021,102.000,164.833,45.220,312.053,102000.0,164833.0,45220.0,312053.0
(Hoàn nhập) dự phòng trong năm 2022,(Hoàn nhập) dự phòng trong năm 2022,(Hoàn nhập) dự phòng trong năm 2022,-,(30.263),(1.319),(31.582),,-30263.0,-1319.0,-31582.0
Số dư tại ngày 31/12/2022,Số dư tại ngày 31/12/2022,Số dư tại ngày 31/12/2022,102.000,134.570,43.901,280.471,102000.0,134570.0,43901.0,280471.0
