row_label_raw,row_label_full,col_0,Tài sản,Công nợ,Giá trị thuần,numeric__Tài sản,numeric__Công nợ,numeric__Giá trị thuần
,,,Triệu VND,Triệu VND,Triệu VND,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,60.445.719,(59.408.018),1.037.701,60445719.0,-59408018.0,1037701.0
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,25.618.610,(25.325.474),293.136,25618610.0,-25325474.0,293136.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,34.827.109,(34.082.544),744.565,34827109.0,-34082544.0,744565.0
Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,Công cụ tài chính phải sinh khác,132.511,(131.844),667,132511.0,-131844.0,667.0
Hoán đổi lãi suất,Hoán đổi lãi suất,Hoán đổi lãi suất,132.511,(131.844),667,132511.0,-131844.0,667.0
,,,60.578.230,(59.539.862),1.038.368,60578230.0,-59539862.0,1038368.0
