row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,55.795.182,"3,83",51.497.413,"3,78",55795182.0,3.83,51497413.0,3.78
Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH MTV do Nhà nước sở hữu 100% vốn điều lệ,84.502.760,"5,80",91.902.201,"6,75",84502760.0,5.8,91902201.0,6.75
Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty TNHH 02 thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,1.930.881,"0,13",931.747,"0,07",1930881.0,0.13,931747.0,0.07
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,77.926.041,"5,35",83.290.662,"6,12",77926041.0,5.35,83290662.0,6.12
Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,Công ty CP có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết hoặc Nhà nước giữ quyền chi phối đối với công ty trong Điều lệ của công ty,69.661.324,"4,78",59.953.182,"4,41",69661324.0,4.78,59953182.0,4.41
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,115.173.841,"7,91",106.238.764,"7,81",115173841.0,7.91,106238764.0,7.81
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,207.598,"0,01",441.142,"0,03",207598.0,0.01,441142.0,0.03
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,1.493.346,"0,10",1.199.511,"0,09",1493346.0,0.1,1199511.0,0.09
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,87.019.084,"5,97",89.092.051,"6,55",87019084.0,5.97,89092051.0,6.55
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,948.000,"0,07",600.806,"0,04",948000.0,0.07,600806.0,0.04
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",748.491.136,"51,38",678.542.623,"49,86",748491136.0,51.38,678542623.0,49.86
"Đơn vị hành chính sự nghiệp, đảng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đảng, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đảng, đoàn thể và hiệp hội",47.909.955,"3,29",42.101.086,"3,09",47909955.0,3.29,42101086.0,3.09
Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,Tiền gửi của các đối tượng khác,165.750.954,"11,38",155.216.357,"11,40",165750954.0,11.38,155216357.0,11.4
,,,1.456.810.102,"100,00",1.361.007.545,"100,00",1456810102.0,100.0,1361007545.0,100.0
