row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,7.768.052,7.822.778,7768052.0,7822778.0
Hoạt động thanh toán,Hoạt động thanh toán,Hoạt động thanh toán,3.824.795,4.267.144,3824795.0,4267144.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,158.382,109.900,158382.0,109900.0
Dịch vụ đại lý,Dịch vụ đại lý,Dịch vụ đại lý,94.447,94.407,94447.0,94407.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,3.690.428,3.351.327,3690428.0,3351327.0
Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,Chi phí từ hoạt động dịch vụ,(2.954.965),(2.335.014),-2954965.0,-2335014.0
Hoạt động thanh toán,Hoạt động thanh toán,Hoạt động thanh toán,(427.837),(372.276),-427837.0,-372276.0
Hoạt động ngân quỹ,Hoạt động ngân quỹ,Hoạt động ngân quỹ,(358.689),(275.710),-358689.0,-275710.0
"Bưu điện, viễn thông","Bưu điện, viễn thông","Bưu điện, viễn thông",(156.767),(146.569),-156767.0,-146569.0
Dịch vụ đại lý,Dịch vụ đại lý,Dịch vụ đại lý,(397),(105),-397.0,-105.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,(2.011.275),(1.540.354),-2011275.0,-1540354.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,4.813.087,5.487.764,4813087.0,5487764.0
