row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",57.444.609,"3,86",52.155.381,"3,95",57444609.0,3.86,52155381.0,3.95
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",235.368.492,"15,82",209.283.612,"15,86",235368492.0,15.82,209283612.0,15.86
"Sản xuất và phân phối điện, khí đốt","Sản xuất và phân phối điện, khí đốt","Sản xuất và phân phối điện, khí đốt",79.094.586,"5,31",77.238.259,"5,85",79094586.0,5.31,77238259.0,5.85
và nước,và nước,và nước,,,,,,,,
Xây dựng,và nước > Xây dựng,Xây dựng,112.753.879,"7,58",106.219.160,"8,05",112753879.0,7.58,106219160.0,8.05
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","và nước > Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",457.510.446,"30,74",406.988.557,"30,83",457510446.0,30.74,406988557.0,30.83
Dịch vụ,và nước > Dịch vụ,Dịch vụ,178.637.194,"12,00",168.126.785,"12,74",178637194.0,12.0,168126785.0,12.74
Ngành khác,và nước > Ngành khác,Ngành khác,367.341.294,"24,69",299.968.684,"22,72",367341294.0,24.69,299968684.0,22.72
,,,1.488.150.500,"100,00",1.319.980.438,"100,00",1488150500.0,100.0,1319980438.0,100.0
