row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,18.234.439,9.857.835,28.092.274,18234439.0,9857835.0,28092274.0
Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,Số trích lập dự phòng trong năm,22.298.811,1.223.734,23.522.545,22298811.0,1223734.0,23522545.0
"Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm","Số dự phòng đã sử dụng để xử lý rủi ro (""XLRR"") trong năm",(14.374.642),-,(14.374.642),-14374642.0,,-14374642.0
Khác,Khác,Khác,-,826,826,,826.0,826.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,26.158.608,11.082.395,37.241.003,26158608.0,11082395.0,37241003.0
