row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,10.677.904.872.417,5.003.760.585.128,,200.0,,10677904872417.0,5003760585128.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,172.000.000,961.077.784,,210.0,,172000000.0,961077784.0
1.,1.,1.,Phải thu dài hạn khác,216,,172.000.000,961.077.784,,216.0,,172000000.0,961077784.0
II.,II.,II.,Tài sản cố định,220,,6.785.197.478.113,1.544.483.837.454,,220.0,,6785197478113.0,1544483837454.0
1.,1.,1.,Tài sản cố định hữu hình,221,14,6.656.073.821.302,1.432.367.080.263,,221.0,14.0,6656073821302.0,1432367080263.0
1.,1.,1.,- Nguyên giá,222,,9.424.513.863.082,3.184.805.710.886,,222.0,,9424513863082.0,3184805710886.0
1.,1.,1.,- Giá trị hao mòn lũy kế,223,,(2.768.440.041.780),(1.752.438.630.623),,223.0,,-2768440041780.0,-1752438630623.0
2.,2.,2.,Tài sản cố định vô hình,227,15,129.123.656.811,112.116.757.191,,227.0,15.0,129123656811.0,112116757191.0
2.,2.,2.,- Nguyên giá,228,,168.249.758.669,138.473.437.577,,228.0,,168249758669.0,138473437577.0
2.,2.,2.,- Giá trị hao mòn lũy kế,229,,(39.126.101.858),(26.356.680.386),,229.0,,-39126101858.0,-26356680386.0
III.,III.,III.,Bắt động sản đầu tư,230,,-,-,,230.0,,,
III.,III.,III.,- Nguyên giá,231,,2.374.201.599,2.374.201.599,,231.0,,2374201599.0,2374201599.0
III.,III.,III.,- Giá trị hao mòn lũy kế,232,,(2.374.201.599),(2.374.201.599),,232.0,,-2374201599.0,-2374201599.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,514.376.749.859,261.425.251.130,,240.0,,514376749859.0,261425251130.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,16,514.376.749.859,261.425.251.130,,242.0,16.0,514376749859.0,261425251130.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,,2.598.357.532.586,2.567.597.823.025,,250.0,,2598357532586.0,2567597823025.0
1.,1.,1.,"Đầu tư vào công ty liên doanh, liên kết",252,17.2,2.595.121.851.285,794.950.227.391,,252.0,172.0,2595121851285.0,794950227391.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,17.3,3.235.681.301,1.772.022.595.634,,253.0,173.0,3235681301.0,1772022595634.0
3.,3.,3.,Đầu tư nằm giữ đến ngày đáo hạn,255,,-,625.000.000,,255.0,,,625000000.0
VI.,VI.,VI.,Tài sản dài hạn khác,260,,779.801.111.859,629.292.595.735,,260.0,,779801111859.0,629292595735.0
1.,1.,1.,Chi phí trả trước dài hạn,261,13,571.261.215.801,447.797.523.469,,261.0,13.0,571261215801.0,447797523469.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,27,25.249.393.060,12.172.947.716,,262.0,27.0,25249393060.0,12172947716.0
3.,3.,3.,Lợi thế thương mại,269,18,183.290.502.998,169.322.124.550,,269.0,18.0,183290502998.0,169322124550.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,23.123.789.280.402,14.398.381.888.846,,270.0,,23123789280402.0,14398381888846.0
