row_label_raw,row_label_full,col_0,col_1,Số cuối năm,Số đầu năm,numeric__col_1,numeric__Số cuối năm,numeric__Số đầu năm
Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,Ngoại tệ các loại,,,
Đô la Mỹ,Ngoại tệ các loại > Đô la Mỹ,Đô la Mỹ,USD,6.178.996,2.585.066,,6178996.0,2585066.0
Euro,Ngoại tệ các loại > Euro,Euro,EUR,6.262,647,,6262.0,647.0
