row_label_raw,row_label_full,Số dư đầu năm,Công ty Cổ phần Chế tạo máy điện Việt Nam - Hungari (i) > 22.071.631.237,Công ty Cổ phần Sản xuất Thiết bị Điện Đông Anh > 166.685.653.795,Công ty Cổ phần Thiết bị điện > 27.734.837.846,Công ty Cổ phần Phú Thạnh Mỹ > -,Tổng VND > 216.492.122.878,numeric__Công ty Cổ phần Chế tạo máy điện Việt Nam - Hungari (i) > 22.071.631.237,numeric__Công ty Cổ phần Sản xuất Thiết bị Điện Đông Anh > 166.685.653.795,numeric__Công ty Cổ phần Thiết bị điện > 27.734.837.846,numeric__Công ty Cổ phần Phú Thạnh Mỹ > -,numeric__Tổng VND > 216.492.122.878
Tăng do mua công ty con,Tăng do mua công ty con,Tăng do mua công ty con,-,-,-,38.184.709.266,38.184.709.266,,,,38184709266.0,38184709266.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,22.071.631.237,166.685.653.795,27.734.837.846,38.184.709.266,254.676.832.144,22071631237.0,166685653795.0,27734837846.0,38184709266.0,254676832144.0
PHÂN BỔ LỦY KẾ,PHÂN BỔ LỦY KẾ,PHÂN BỔ LỦY KẾ,,,,,,,,,,
Số dư đầu năm,PHÂN BỔ LỦY KẾ > Số dư đầu năm,Số dư đầu năm,5.675.562.317,33.337.130.760,8.157.305.251,-,47.169.998.328,5675562317.0,33337130760.0,8157305251.0,,47169998328.0
Phân bổ trong năm,PHÂN BỔ LỦY KẾ > Phân bổ trong năm,Phân bổ trong năm,2.522.472.141,16.668.565.380,3.262.922.100,1.762.371.197,24.216.330.818,2522472141.0,16668565380.0,3262922100.0,1762371197.0,24216330818.0
Số dư cuối năm,PHÂN BỔ LỦY KẾ > Số dư cuối năm,Số dư cuối năm,8.198.034.458,50.005.696.140,11.420.227.351,1.762.371.197,71.386.329.146,8198034458.0,50005696140.0,11420227351.0,1762371197.0,71386329146.0
GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,GIÁ TRỊ CÒN LẠI,,,,,,,,,,
Tại ngày đầu năm,GIÁ TRỊ CÒN LẠI > Tại ngày đầu năm,Tại ngày đầu năm,16.396.068.920,133.348.523.035,19.577.532.595,-,169.322.124.550,16396068920.0,133348523035.0,19577532595.0,,169322124550.0
Tại ngày cuối năm,GIÁ TRỊ CÒN LẠI > Tại ngày cuối năm,Tại ngày cuối năm,13.873.596.779,116.679.957.655,16.314.610.495,36.422.338.069,183.290.502.998,13873596779.0,116679957655.0,16314610495.0,36422338069.0,183290502998.0
