row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYẾN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu và bán cổ phiếu quỹ",31,1.660.729.170.511,-,,31.0,1660729170511.0,
2.,III. > 2.,2.,Tiền thu từ đi vay,33,19.868.860.009.329,18.386.439.622.910,,33.0,19868860009329.0,18386439622910.0
3.,III. > 3.,3.,Tiền trả nợ gốc vay,34,(17.752.321.414.588),(18.428.857.594.318),,34.0,-17752321414588.0,-18428857594318.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(164.964.641.815),(468.976.884.866),,36.0,-164964641815.0,-468976884866.0
,,,Lưu chuyển tiền thuần từ hoạt động tài chính,40,3.612.303.123.437,(511.394.856.274),,40.0,3612303123437.0,-511394856274.0
,,,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,607.879.024.763,275.399.563.336,,50.0,607879024763.0,275399563336.0
,,,Tiền và tương đương tiền đầu năm,60,802.754.993.832,527.461.050.474,,60.0,802754993832.0,527461050474.0
,,,Ảnh hưởng của thay đối tỷ giá hối đoái quy đổi ngoại tệ,61,(873.912.739),(105.619.978),,61.0,-873912739.0,-105619978.0
,,,Tiền và tương đương tiền cuối năm (70=50+60+61),70,1.409.760.105.856,802.754.993.832,,70.0,1409760105856.0,802754993832.0
