row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm
,,,Giá gốc,VND Dự phòng,Giá gốc,VND Dự phòng,,,,
Hàng mua đang đi đường,Hàng mua đang đi đường,Hàng mua đang đi đường,245.061.566.589,-,197.555.469.280,-,245061566589.0,,197555469280.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",2.970.375.174.455,(3.329.634.737),1.351.748.535.230,(3.612.612.069),2970375174455.0,-3329634737.0,1351748535230.0,-3612612069.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",7.116.737.153,-,2.158.205.452,-,7116737153.0,,2158205452.0,
Chỉ phí sản xuất kinh doanh dở dang,Chỉ phí sản xuất kinh doanh dở dang,Chỉ phí sản xuất kinh doanh dở dang,879.205.718.772,-,427.256.606.776,(5.085.538.788),879205718772.0,,427256606776.0,-5085538788.0
Thành phẩm,Thành phẩm,Thành phẩm,2.632.005.627.365,(9.558.940.652),1.032.834.555.113,(5.589.812.086),2632005627365.0,-9558940652.0,1032834555113.0,-5589812086.0
Hàng hoá,Hàng hoá,Hàng hoá,31.508.797.427,-,29.797.157.298,(4.820.381.989),31508797427.0,,29797157298.0,-4820381989.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,27.994.173.659,-,17.108.196.885,-,27994173659.0,,17108196885.0,
,,,6.793.267.795.420,(12.888.575.389),3.058.458.726.034,(19.108.344.932),6793267795420.0,-12888575389.0,3058458726034.0,-19108344932.0
