row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,205.129,691.648,840.322,56.455,205129.0,691648.0,840322.0,56455.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.256.073,1.080.562,1.274.356,1.062.279,1256073.0,1080562.0,1274356.0,1062279.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,11.686,73.656,78.690,6.652,11686.0,73656.0,78690.0,6652.0
Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,774,106.939,107.460,253,774.0,106939.0,107460.0,253.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,22.080,57.777,70.180,9.677,22080.0,57777.0,70180.0,9677.0
,,,1.495.742,2.010.582,2.371.008,1.135.316,1495742.0,2010582.0,2371008.0,1135316.0
