row_label_raw,row_label_full,col_0,col_1,2024Triệu VND,2023Triệu VND,numeric__col_1,numeric__2024Triệu VND,numeric__2023Triệu VND
12,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 12,12,Tăng các khoản cho vay khách hàng,(54.909.526),(43.222.710),,-54909526.0,-43222710.0
13,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 13,13,Giảm nguồn dự phòng để bù đáp tổn thất các khoản,(2.061.284),(1.831.899),,-2061284.0,-1831899.0
14,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 14,14,Giảm/(tăng) khác về tài sản hoạt động,2.940.839,(10.723.975),,2940839.0,-10723975.0
Những thay đổi về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,98.519.747,71.042.252,,98519747.0,71042252.0
15,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 15,15,Tăng/(giảm) các khoản nợ Chính phủ và Ngân hàng Nhà nước Việt Nam,34.927,(9.881.881),,34927.0,-9881881.0
16,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 16,16,Tăng tiền gửi và vay các tổ chức tín dụng (“TCTD”) khác,34.285.141,10.235.244,,34285141.0,10235244.0
17,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 17,17,Tăng tiền gửi của khách hàng,55.305.798,56.378.242,,55305798.0,56378242.0
18,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 18,18,Tăng phát hành giấy tờ có giá,9.220.305,3.209.262,,9220305.0,3209262.0
20,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 20,20,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,-,201.317,,,201317.0
21,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 21,21,Tăng khác về công nợ hoạt động,524.409,10.907.369,,524409.0,10907369.0
22,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 22,22,Chỉ từ các quỹ của TCTD,(850.833),(7.301),,-850833.0,-7301.0
I,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > I,I,LU'U CHUYÊN TIÊN THUẦN TỪ HOẠT ĐỘNG KINH DOANH,38.084.509,26.089.505,,38084509.0,26089505.0
