row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi tại Ngân hàng Nhà nước,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại Ngân hàng Nhà nước,Tiền gửi tại Ngân hàng Nhà nước,15.773.101,11.411.883,15773101.0,11411883.0
Tiền gửi và cho vay các tổ chức tín dụng khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi và cho vay các tổ chức tín dụng khác,Tiền gửi và cho vay các tổ chức tín dụng khác,92.252.625,53.778.903,92252625.0,53778903.0
Cho vay khách hàng – gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,526.765.206,471.855.680,526765206.0,471855680.0
Chứng khoán nợ đầu tư – gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán nợ đầu tư – gộp,Chứng khoán nợ đầu tư – gộp,98.902.636,89.234.490,98902636.0,89234490.0
Tài sản tài chính khác – gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tài sản tài chính khác – gộp,Tài sản tài chính khác – gộp,8.825.271,42.831.986,8825271.0,42831986.0
,,,742.518.839,669.112.942,742518839.0,669112942.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bảng – gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng – gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng – gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng – gộp,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng – gộp,,
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng – gộp > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,12.231.873,11.381.402,12231873.0,11381402.0
Các cam kết trong thư tín dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng – gộp > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,7.931.696,7.240.658,7931696.0,7240658.0
,,,20.163.569,18.622.060,20163569.0,18622060.0
,,,762.682.408,687.735.002,762682408.0,687735002.0
