row_label_raw,row_label_full,Họ và tên,Chức vụ,Triệu đồng,Thông tin bổ nhiệm,numeric__Chức vụ,numeric__Triệu đồng,numeric__Thông tin bổ nhiệm
Ông Dương Công Minh,Ông Dương Công Minh,Ông Dương Công Minh,Chủ tịch,8.750,Tái bổ nhiệmngày 22 tháng 4 năm 2022,,8750.0,
Bà Nguyễn Đức Thạch Diễm,Bà Nguyễn Đức Thạch Diễm,Bà Nguyễn Đức Thạch Diễm,Phó Chủ tịchthường trực,1.838,Bổ nhiệmngày 22 tháng 4 năm 2022,,1838.0,
Ông Nguyễn Văn Phong,Ông Nguyễn Văn Phong,Ông Nguyễn Văn Phong,Phó Chủ tịch,5.775,Bổ nhiệmngày 22 tháng 4 năm 2022,,5775.0,
Ông Nguyễn Xuân Vũ,Ông Nguyễn Xuân Vũ,Ông Nguyễn Xuân Vũ,Thành viên,4.375,Tái bổ nhiệmngày 22 tháng 4 năm 2022,,4375.0,
Ông Phan Đình Tuệ,Ông Phan Đình Tuệ,Ông Phan Đình Tuệ,Thành viên,4.812,Bổ nhiệmngày 22 tháng 4 năm 2022,,4812.0,
Ông Vương Công Đức,Ông Vương Công Đức,Ông Vương Công Đức,Thành viềndộc lập,3.500,Bổ nhiệmngày 22 tháng 4 năm 2022,,3500.0,
Bà Phạm Thị Thu Hằng,Bà Phạm Thị Thu Hằng,Bà Phạm Thị Thu Hằng,Thành viềndộc lập,3.500,Bổ nhiệmngày 22 tháng 4 năm 2022,,3500.0,
