row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,Được ghi nhận trong báo cáo kết quả hoạt động riêngTriệu VND,31/12/2023Triệu VND,numeric__31/12/2022Triệu VND,numeric__Được ghi nhận trong báo cáo kết quả hoạt động riêngTriệu VND,numeric__31/12/2023Triệu VND
Dự phòng tài sản cần trừ nợ chưa chuyển quyền,Dự phòng tài sản cần trừ nợ chưa chuyển quyền,Dự phòng tài sản cần trừ nợ chưa chuyển quyền,126.544,-,126.544,126544.0,,126544.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,100.728,116.889,217.617,100728.0,116889.0,217617.0
Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,Dự phòng đầu tư vào công ty con,69.726,20.501,90.227,69726.0,20501.0,90227.0
Dự phòng tài sản cần trừ nợ đã chuyển quyền,Dự phòng tài sản cần trừ nợ đã chuyển quyền,Dự phòng tài sản cần trừ nợ đã chuyển quyền,5.291,312,5.603,5291.0,312.0,5603.0
Khẩu hao tài sản ủy thác cho thuê,Khẩu hao tài sản ủy thác cho thuê,Khẩu hao tài sản ủy thác cho thuê,1.336,2.847,4.183,1336.0,2847.0,4183.0
Dự phòng trái phiếu Chính phủ,Dự phòng trái phiếu Chính phủ,Dự phòng trái phiếu Chính phủ,532,909,1.441,532.0,909.0,1441.0
Dự phòng đầu tư dài hạn khác,Dự phòng đầu tư dài hạn khác,Dự phòng đầu tư dài hạn khác,800,-,800,800.0,,800.0
,,,304.957,141.458,446.415,304957.0,141458.0,446415.0
