row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2024Triệu VND,2023Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2024Triệu VND,numeric__2023Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,12.558.668,9.283.315,,,12558668.0,9283315.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,,(2.711.288),(1.955.417),,,-2711288.0,-1955417.0
8,8,8,Lợi ích thuế thu nhập doanh nghiệp hoãn lại,,168.719,141.458,,,168719.0,141458.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,37,(2.542.569),(1.813.959),,37.0,-2542569.0,-1813959.0
XIII,XIII,XIII,Lợi nhuận sau thuế TNDN,,10.016.099,7.469.356,,,10016099.0,7469356.0
