row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",409.892,265.114,409892.0,265114.0
Chi phí cho nhân viên:,Chi phí cho nhân viên:,Chi phí cho nhân viên:,7.022.358,6.489.163,7022358.0,6489163.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi lương và phụ cấp,Trong đó: > ▪ Chi lương và phụ cấp,▪ Chi lương và phụ cấp,6.320.092,5.864.156,6320092.0,5864156.0
▪ Chi đóng góp theo lương,Trong đó: > ▪ Chi đóng góp theo lương,▪ Chi đóng góp theo lương,392.879,385.134,392879.0,385134.0
▪ Chi trợ cấp,Trong đó: > ▪ Chi trợ cấp,▪ Chi trợ cấp,222.130,154.425,222130.0,154425.0
▪ Chi trang phục và phương tiện bảo hộ lao động,Trong đó: > ▪ Chi trang phục và phương tiện bảo hộ lao động,▪ Chi trang phục và phương tiện bảo hộ lao động,87.257,85.448,87257.0,85448.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,2.659.487,2.658.004,2659487.0,2658004.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Chi phí khấu hao tài sản cố định,Trong đó: > ▪ Chi phí khấu hao tài sản cố định,▪ Chi phí khấu hao tài sản cố định,947.831,1.111.903,947831.0,1111903.0
▪ Chi phí thuê tài sản,Trong đó: > ▪ Chi phí thuê tài sản,▪ Chi phí thuê tài sản,890.963,788.485,890963.0,788485.0
▪ Bảo dưỡng và sửa chữa tài sản,Trong đó: > ▪ Bảo dưỡng và sửa chữa tài sản,▪ Bảo dưỡng và sửa chữa tài sản,705.481,622.750,705481.0,622750.0
▪ Mua sắm công cụ lao động,Trong đó: > ▪ Mua sắm công cụ lao động,▪ Mua sắm công cụ lao động,105.010,123.863,105010.0,123863.0
▪ Chi bảo hiểm tài sản,Trong đó: > ▪ Chi bảo hiểm tài sản,▪ Chi bảo hiểm tài sản,10.202,11.003,10202.0,11003.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,2.003.647,1.852.738,2003647.0,1852738.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"▪ Chi xuất bản tài liệu, quảng cáo","Trong đó: > ▪ Chi xuất bản tài liệu, quảng cáo","▪ Chi xuất bản tài liệu, quảng cáo",878.047,814.513,878047.0,814513.0
"▪ Chi vật liệu, giấy tờ in","Trong đó: > ▪ Chi vật liệu, giấy tờ in","▪ Chi vật liệu, giấy tờ in",212.838,212.419,212838.0,212419.0
"▪ Chi điện nước, vệ sinh cơ quan","Trong đó: > ▪ Chi điện nước, vệ sinh cơ quan","▪ Chi điện nước, vệ sinh cơ quan",211.513,187.870,211513.0,187870.0
"▪ Chi hội nghị, lễ tân, khách tiết","Trong đó: > ▪ Chi hội nghị, lễ tân, khách tiết","▪ Chi hội nghị, lễ tân, khách tiết",170.519,149.111,170519.0,149111.0
▪ Công tác phi,Trong đó: > ▪ Công tác phi,▪ Công tác phi,147.408,122.611,147408.0,122611.0
▪ Chi bưu phi và điện thoại,Trong đó: > ▪ Chi bưu phi và điện thoại,▪ Chi bưu phi và điện thoại,22.396,35.662,22396.0,35662.0
"▪ Chi đào tạo, huẩn luyện","Trong đó: > ▪ Chi đào tạo, huẩn luyện","▪ Chi đào tạo, huẩn luyện",23.837,7.948,23837.0,7948.0
▪ Chi phí khác,Trong đó: > ▪ Chi phí khác,▪ Chi phí khác,337.089,322.604,337089.0,322604.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Trong đó: > Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,659.912,604.123,659912.0,604123.0
Chi phí dự phòng,Trong đó: > Chi phí dự phòng,Chi phí dự phòng,609.601,585.842,609601.0,585842.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
▪ Dự phòng giảm giả đầu tư tài chính đài hạn (Thuyết minh 11),Trong đó: > ▪ Dự phòng giảm giả đầu tư tài chính đài hạn (Thuyết minh 11),▪ Dự phòng giảm giả đầu tư tài chính đài hạn (Thuyết minh 11),(38.872),113.143,-38872.0,113143.0
▪ Dự phòng rủi ro tài sản khác (Thuyết minh 14),Trong đó: > ▪ Dự phòng rủi ro tài sản khác (Thuyết minh 14),▪ Dự phòng rủi ro tài sản khác (Thuyết minh 14),648.473,472.699,648473.0,472699.0
,,,13.364.897,12.454.984,13364897.0,12454984.0
