row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND,numeric__2024Triệu VND,numeric__2023Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
▪ Dịch vụ ủy thác và đại lý,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ ủy thác và đại lý,▪ Dịch vụ ủy thác và đại lý,1.406.123,1.826.531,1406123.0,1826531.0
▪ Dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ thanh toán,▪ Dịch vụ thanh toán,1.123.634,940.014,1123634.0,940014.0
▪ Dịch vụ hoa hồng hợp tác báo hiểm,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ hoa hồng hợp tác báo hiểm,▪ Dịch vụ hoa hồng hợp tác báo hiểm,707.534,796.010,707534.0,796010.0
▪ Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ ngân quỹ,▪ Dịch vụ ngân quỹ,192.827,208.754,192827.0,208754.0
▪ Dịch vụ khác,Thu nhập từ hoạt động dịch vụ > ▪ Dịch vụ khác,▪ Dịch vụ khác,2.387.575,2.111.368,2387575.0,2111368.0
,,,5.817.693,5.882.677,5817693.0,5882677.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
▪ Dịch vụ thanh toán,Chi phí hoạt động dịch vụ > ▪ Dịch vụ thanh toán,▪ Dịch vụ thanh toán,(2.018.747),(2.356.447),-2018747.0,-2356447.0
"▪ Dịch vụ cước phí bưu điện, mạng viễn thông","Chi phí hoạt động dịch vụ > ▪ Dịch vụ cước phí bưu điện, mạng viễn thông","▪ Dịch vụ cước phí bưu điện, mạng viễn thông",(517.029),(495.189),-517029.0,-495189.0
▪ Dịch vụ tư vấn,Chi phí hoạt động dịch vụ > ▪ Dịch vụ tư vấn,▪ Dịch vụ tư vấn,(114.353),(41.726),-114353.0,-41726.0
▪ Dịch vụ hoa hồng môi giới,Chi phí hoạt động dịch vụ > ▪ Dịch vụ hoa hồng môi giới,▪ Dịch vụ hoa hồng môi giới,(95.086),(145.540),-95086.0,-145540.0
▪ Dịch vụ ngân quỹ,Chi phí hoạt động dịch vụ > ▪ Dịch vụ ngân quỹ,▪ Dịch vụ ngân quỹ,(39.409),(45.879),-39409.0,-45879.0
▪ Dịch vụ ủy thác và đại lý,Chi phí hoạt động dịch vụ > ▪ Dịch vụ ủy thác và đại lý,▪ Dịch vụ ủy thác và đại lý,(19.226),(13.908),-19226.0,-13908.0
▪ Dịch vụ khác,Chi phí hoạt động dịch vụ > ▪ Dịch vụ khác,▪ Dịch vụ khác,(332.682),(400.128),-332682.0,-400128.0
,,,(3.136.532),(3.498.817),-3136532.0,-3498817.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,2.681.161,2.383.860,2681161.0,2383860.0
