row_label_raw,row_label_full,col_0,2020Triệu VND,2019Triệu VND,numeric__2020Triệu VND,numeric__2019Triệu VND
Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,Thu nhập lãi và các khoản thu nhập tương tự từ,,
Tiền gửi tại các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,185.627,547.703,185627.0,547703.0
Cho vay khách hàng và cho vay các TCTD khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Cho vay khách hàng và cho vay các TCTD khác,Cho vay khách hàng và cho vay các TCTD khác,29.293.395,24.378.254,29293395.0,24378254.0
Các khoản đầu tư chứng khoán nợ,Thu nhập lãi và các khoản thu nhập tương tự từ > Các khoản đầu tư chứng khoán nợ,Các khoản đầu tư chứng khoán nợ,1.551.817,2.567.879,1551817.0,2567879.0
Thu phí từ nghiệp vụ bảo lãnh,Thu nhập lãi và các khoản thu nhập tương tự từ > Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,133.411,114.948,133411.0,114948.0
Các hoạt động tín dụng khác,Thu nhập lãi và các khoản thu nhập tương tự từ > Các hoạt động tín dụng khác,Các hoạt động tín dụng khác,122.870,73.920,122870.0,73920.0
,,,31.287.120,27.682.704,31287120.0,27682704.0
Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,Chi phí lãi và các chi phí tương tự cho,,
Tiền gửi từ khách hàng và các TCTD khác,Chi phí lãi và các chi phí tương tự cho > Tiền gửi từ khách hàng và các TCTD khác,Tiền gửi từ khách hàng và các TCTD khác,18.215.021,17.023.385,18215021.0,17023385.0
Tiền vay và vốn ủy thác,Chi phí lãi và các chi phí tương tự cho > Tiền vay và vốn ủy thác,Tiền vay và vốn ủy thác,643.795,962.475,643795.0,962475.0
Giấy tờ có giá đã phát hành,Chi phí lãi và các chi phí tương tự cho > Giấy tờ có giá đã phát hành,Giấy tờ có giá đã phát hành,2.476.723,1.845.538,2476723.0,1845538.0
Chi phí hoạt động tín dụng khác,Chi phí lãi và các chi phí tương tự cho > Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,18.382,20.867,18382.0,20867.0
,,,21.353.921,19.852.265,21353921.0,19852265.0
Thu nhập lãi thuần,Chi phí lãi và các chi phí tương tự cho > Thu nhập lãi thuần,Thu nhập lãi thuần,9.933.199,7.830.439,9933199.0,7830439.0
