row_label_raw,row_label_full,31/12/2020,31/12/2019,numeric__31/12/2019
"8,00%","8,00%","8,00%","8,00%",0.08
"6,00%","6,00%","6,00%","6,00%",0.06
"3,00%","3,00%","3,00%","3,00%",0.03
"1,00%","1,00%","1,00%","1,00%",0.01
