row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi không kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,9.445.283,23.034.754,9445283.0,23034754.0
Bằng ngoại tệ,Tiền gửi không kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,230.572,199.205,230572.0,199205.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi có kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,9.745.260,5.920.619,9745260.0,5920619.0
Bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,2.416.829,2.471.054,2416829.0,2471054.0
,,,21.837.944,31.625.632,21837944.0,31625632.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,,
Vay các TCTD khác bằng VND,Vay các TCTD khác > Vay các TCTD khác bằng VND,Vay các TCTD khác bằng VND,-,5.661.238,,5661238.0
Vay các TCTD khác bằng ngoại tệ,Vay các TCTD khác > Vay các TCTD khác bằng ngoại tệ,Vay các TCTD khác bằng ngoại tệ,571.576,-,571576.0,
Tiền vay từ các dự án tài chính (*),Vay các TCTD khác > Tiền vay từ các dự án tài chính (*),Tiền vay từ các dự án tài chính (*),1.569.714,1.129.766,1569714.0,1129766.0
Phải trả trong nghiệp vụ thư tín dụng trả chậm,Vay các TCTD khác > Phải trả trong nghiệp vụ thư tín dụng trả chậm,Phải trả trong nghiệp vụ thư tín dụng trả chậm,14.983.156,10.207.113,14983156.0,10207113.0
,,,17.124.446,16.998.117,17124446.0,16998117.0
,,,38.962.390,48.623.749,38962390.0,48623749.0
