row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Berjaya Gia Thinh Investment Technology Joint Stock Company,Berjaya Gia Thinh Investment Technology Joint Stock Company,Berjaya Gia Thinh Investment Technology Joint Stock Company,"47,124,798,719","44,947,786,921",,
FPT Software Company Limited,FPT Software Company Limited,FPT Software Company Limited,"18,612,653,037","14,274,687,281",,
FPT Telecom Joint Stock Company,FPT Telecom Joint Stock Company,FPT Telecom Joint Stock Company,"16,827,370,007","15,366,524,127",,
Others,Others,Others,"21,127,397,703","8,147,054,012",,
,,,"103,692,219,466","82,736,052,341",,
Short-term receivables from related parties (Details stated in Note 29),Short-term receivables from related parties (Details stated in Note 29),Short-term receivables from related parties (Details stated in Note 29),"54,450,485,945","35,877,180,676",,
