row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Bank and loan interest,Bank and loan interest,Bank and loan interest,"347,679,419,291","232,408,854,206",,
Dividends and profits received,Dividends and profits received,Dividends and profits received,"2,839,659,411,707","1,874,586,646,500",,
Foreign exchange gain,Foreign exchange gain,Foreign exchange gain,"21,738,857","58,199,641",,
Other financial income,Other financial income,Other financial income,"1,894,425,367","316,602,439",,
,,,"3,189,254,995,222","2,107,370,302,786",,
"Loan interest, dividends and profits received from related parties (Details stated in Note 29)","Loan interest, dividends and profits received from related parties (Details stated in Note 29)","Loan interest, dividends and profits received from related parties (Details stated in Note 29)","2,845,142,441,383","1,882,005,521,546",,
