row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Phu Thai Industries Company Limited,Phu Thai Industries Company Limited,Phu Thai Industries Company Limited,"26,720,495,049",-,,
319 Corporation - Ministry of National Defence,319 Corporation - Ministry of National Defence,319 Corporation - Ministry of National Defence,"17,717,894,750","28,722,375,000",,
Vietnam Installation Construction and Refrigeratory Joint Stock Company,Vietnam Installation Construction and Refrigeratory Joint Stock Company,Vietnam Installation Construction and Refrigeratory Joint Stock Company,"10,208,505,200",-,,
TID Facade Joint Stock Company,TID Facade Joint Stock Company,TID Facade Joint Stock Company,"2,932,903,201","9,744,768,686",,
Vietnam Investment Construction and Trading Joint Stock Company,Vietnam Investment Construction and Trading Joint Stock Company,Vietnam Investment Construction and Trading Joint Stock Company,-,"14,533,886,940",,
Other suppliers,Other suppliers,Other suppliers,"42,914,624,601","1,743,041,861",,
,,,"100,494,422,801","54,744,072,487",,
