row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Cash on hand,Cash on hand,Cash on hand,"144,246,940","523,074,013",,
Bank demand deposits,Bank demand deposits,Bank demand deposits,"151,500,587,208","334,309,016,004",,
Cash equivalents (i),Cash equivalents (i),Cash equivalents (i),"1,911,100,000,000","386,000,000,000",,
,,,"2,062,744,834,148","720,832,090,017",,
