row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Salary and bonus,Salary and bonus,Salary and bonus,-,"32,589,235,656",,
Interest payables,Interest payables,Interest payables,"38,724,752,245","14,926,369,690",,
Other accruals,Other accruals,Other accruals,"946,817,291","1,001,598,052",,
,,,"39,671,569,536","48,517,203,398",,
