row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Sales of services,Sales of services,Sales of services,Sales of services,Sales of services,,
- Sales of services,- Sales of services,- Sales of services,"291,964,092,178","287,216,908,624",,
- Sales of services,- Sales of services,- Sales of services,"291,964,092,178","287,216,908,624",,
Deductions,Deductions,Deductions,Deductions,Deductions,,
- Service discount,- Service discount,- Service discount,-,"11,915,344",,
- Service discount,- Service discount,- Service discount,-,"11,915,344",,
Net revenue from services rendered,Net revenue from services rendered,Net revenue from services rendered,"291,964,092,178","287,204,993,280",,
Revenue from related parties(Details stated in Note 29),Revenue from related parties(Details stated in Note 29),Revenue from related parties(Details stated in Note 29),"196,497,912,835","217,370,081,645",,
