row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Labour costs,Labour costs,Labour costs,"132,428,732,813","120,215,743,745",,
Office equipment expenses,Office equipment expenses,Office equipment expenses,"12,163,950,350","12,423,891,686",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"21,262,963,030","19,964,873,678",,
Out-sourced services,Out-sourced services,Out-sourced services,"93,595,964,813","100,176,846,487",,
Other monetary expenses,Other monetary expenses,Other monetary expenses,"114,363,551,924","59,174,549,573",,
,,,"373,815,162,930","311,955,905,169",,
