row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Labour,Labour,Labour,"132,428,732,813","120,215,743,745",,
Depreciation and amortisation,Depreciation and amortisation,Depreciation and amortisation,"21,262,963,030","19,964,873,678",,
Out-sourced services,Out-sourced services,Out-sourced services,"176,605,542,486","219,022,112,212",,
Other monetary expenses,Other monetary expenses,Other monetary expenses,"118,744,087,654","50,817,054,573",,
,,,"449,041,325,983","410,019,784,208",,
