row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
BAF Tây Ninh,BAF Tây Ninh,BAF Tây Ninh,Mua thức ăn chăn nuôiCho vayLãi cho vayNhận cổ tứcBán nông sản,862.227.652.05740.000.000.000177.534.247-,535.924.062.117--19.800.000.00016.537.589.819,,,
BAF Meat BìnhPhước,BAF Tây Ninh > BAF Meat BìnhPhước,BAF Meat BìnhPhước,Trả vayLãi vayVay,803.000.000488.789.919-,655.000.000524.825.7559.300.000.000,,,6.550000005248257e+27
Chăn nuôi Kim Hội,BAF Tây Ninh > Chăn nuôi Kim Hội,Chăn nuôi Kim Hội,Chi phí thuê trạiVayTrả vayLãi vay,14.309.999.4163.300.000.0002.528.100.00034.804.751,12.600.000.000--,,1.430999941633e+38,
Anh Vũ Phú Yên,Anh Vũ Phú Yên,Anh Vũ Phú Yên,Mua heoCho vayThu hồi cho vayBán heoLãi cho vayNhận cổ tức,107.440.850.24444.735.680.0906.300.000.0008.678.440.8704.629.551.597-,96.113.049.07114.140.000.000--55.707.219.1004.192.969.31630.000.000.000,,,
Đông An Khánh,Đông An Khánh,Đông An Khánh,Mua heoCho vayThu hồi cho vayBán hàngLãi cho vayGóp vốn,82.278.546.16581.970.000.0004.500.000.0004.298.092.4844.039.081.643-,28.686.508.25047.935.000.000--5.278.100.0001.432.212.32980.000.000.000,,,
Thiên Phú Sơn,Đông An Khánh > Thiên Phú Sơn,Thiên Phú Sơn,Lãi vayTrả vayVay,2.820.770.959550.000.000-,2.837.613.702150.000.000400.000.000,,,2.83761370215e+27
Nam An Khánh,Đông An Khánh > Nam An Khánh,Nam An Khánh,Mua heoCho vayLãi cho vayBán hàngGóp vốn,137.847.053.420101.875.408.5103.007.755.262918.062.100-,7.431.115.25027.300.000.000986.488.766420.000.00080.000.000.000,,,7.431115250273e+49
Trang Trại Xanh 2,Trang Trại Xanh 2,Trang Trại Xanh 2,Cho vayMua heoBán heoLãi cho vayThu hồi cho vayGóp vốn,119.864.291.625177.500.089.57410.061.519.9106.789.041.8101.300.000.000-,80.441.904.00028.669.596.000--2.321.457.866--70.000.000.000,,,
Trang Trại Xanh 1,Trang Trại Xanh 1,Trang Trại Xanh 1,Mua heoCho vayBán cảmLãi cho vayThu hồi cho vayNhận cổ tức50,121.119.361.78036.310.000.00023.072.662.3599.745.748.5834.000.000.000-,201.586.197.00091.570.000.00013.345.473.1405.445.348.494--19.600.000.000,,,
