row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Ông Trương Sỹ Bá,Ông Trương Sỹ Bá,Ông Trương Sỹ Bá,108.000.000,120.000.000,108000000.0,120000000.0
Bà Bùi Hương Giang,Bà Bùi Hương Giang,Bà Bùi Hương Giang,710.776.927,675.800.000,710776927.0,675800000.0
Ông Phan Ngọc float,Ông Phan Ngọc float,Ông Phan Ngọc float,-,283.419.230,,283419230.0
Ông Nguyễn Duy Tân,Ông Nguyễn Duy Tân,Ông Nguyễn Duy Tân,15.934.426,48.000.000,15934426.0,48000000.0
Ông Lê Xuân Thọ,Ông Lê Xuân Thọ,Ông Lê Xuân Thọ,64.800.000,72.000.000,64800000.0,72000000.0
Ông Bùi Quang Huy,Ông Bùi Quang Huy,Ông Bùi Quang Huy,-,72.000.000,,72000000.0
Ông Prasad Gopalan,Ông Prasad Gopalan,Ông Prasad Gopalan,-,-,,
Ông Nguyễn Thanh Tân,Ông Prasad Gopalan > Ông Nguyễn Thanh Tân,Ông Nguyễn Thanh Tân,44.262.295,-,44262295.0,
Ông Trương Anh Tuấn,Ông Prasad Gopalan > Ông Trương Anh Tuấn,Ông Trương Anh Tuấn,480.156.748,-,480156748.0,
Ông Nguyễn Văn Non,Ông Prasad Gopalan > Ông Nguyễn Văn Non,Ông Nguyễn Văn Non,-,317.769.232,,317769232.0
Ông Nguyễn Tiến Thành,Ông Prasad Gopalan > Ông Nguyễn Tiến Thành,Ông Nguyễn Tiến Thành,-,433.576.923,,433576923.0
Ông Ngô Cao Cường,Ông Prasad Gopalan > Ông Ngô Cao Cường,Ông Ngô Cao Cường,588.388.229,-,588388229.0,
Ông Nguyễn Văn Minh,Ông Prasad Gopalan > Ông Nguyễn Văn Minh,Ông Nguyễn Văn Minh,48.645.769,-,48645769.0,
Bà Hoàng Thị Thu Hiền,Ông Prasad Gopalan > Bà Hoàng Thị Thu Hiền,Bà Hoàng Thị Thu Hiền,43.200.000,-,43200000.0,
Ông Nguyễn Thanh Hải,Ông Prasad Gopalan > Ông Nguyễn Thanh Hải,Ông Nguyễn Thanh Hải,-,204.380.769,,204380769.0
Bà Dương Thị Hồng Tân,Ông Prasad Gopalan > Bà Dương Thị Hồng Tân,Bà Dương Thị Hồng Tân,-,179.860.683,,179860683.0
Bà Lưu Ngọc Trâm,Ông Prasad Gopalan > Bà Lưu Ngọc Trâm,Bà Lưu Ngọc Trâm,27.000.000,2.500.000,27000000.0,2500000.0
Ông Nguyễn Quốc Văn,Ông Prasad Gopalan > Ông Nguyễn Quốc Văn,Ông Nguyễn Quốc Văn,488.921.254,463.719.231,488921254.0,463719231.0
Bà Nguyễn Thị Quỳnh Như,Ông Prasad Gopalan > Bà Nguyễn Thị Quỳnh Như,Bà Nguyễn Thị Quỳnh Như,351.871.062,-,351871062.0,
TỔNG CỘNG,Ông Prasad Gopalan > TỔNG CỘNG,TỔNG CỘNG,2.971.956.710,2.873.026.068,2971956710.0,2873026068.0
