row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,429.805.270.364,31.792.036.173,429805270364.0,31792036173.0
Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,71.396.608.508,8.111.098.473,71396608508.0,8111098473.0
Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,Các khoản điều chỉnh tăng (giảm):,,
Chi phí phân bổ giá trị chiết khấu của trái phiếu chuyển đổi,Các khoản điều chỉnh tăng (giảm): > Chi phí phân bổ giá trị chiết khấu của trái phiếu chuyển đổi,Chi phí phân bổ giá trị chiết khấu của trái phiếu chuyển đổi,2.850.397.340,2.035.802.984,2850397340.0,2035802984.0
Chi phí không được trừ,Các khoản điều chỉnh tăng (giảm): > Chi phí không được trừ,Chi phí không được trừ,1.743.337.432,1.890.684.747,1743337432.0,1890684747.0
Thuế TNDN hoãn lại chưa ghi nhận cho phần lỗ thuế của các công ty con và các chi nhánh hạch toán độc lập,Các khoản điều chỉnh tăng (giảm): > Thuế TNDN hoãn lại chưa ghi nhận cho phần lỗ thuế của các công ty con và các chi nhánh hạch toán độc lập,Thuế TNDN hoãn lại chưa ghi nhận cho phần lỗ thuế của các công ty con và các chi nhánh hạch toán độc lập,1.361.581.603,182.303.145,1361581603.0,182303145.0
Bù trừ thu nhập chịu thuế giữa các hoạt động sản xuất kinh doanh,Các khoản điều chỉnh tăng (giảm): > Bù trừ thu nhập chịu thuế giữa các hoạt động sản xuất kinh doanh,Bù trừ thu nhập chịu thuế giữa các hoạt động sản xuất kinh doanh,241.548.035,(4.038.201.980),241548035.0,-4038201980.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh tăng (giảm): > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,-,2.497.811.936,,2497811936.0
Thuế TNDN được miễn giảm,Các khoản điều chỉnh tăng (giảm): > Thuế TNDN được miễn giảm,Thuế TNDN được miễn giảm,-,(2.271.572.214),,-2271572214.0
Cổ tức,Các khoản điều chỉnh tăng (giảm): > Cổ tức,Cổ tức,-,(37.752.000.000),,-37752000000.0
Điều chỉnh liên quan đến nghị định số 132/2020/ND-CP (*),Các khoản điều chỉnh tăng (giảm): > Điều chỉnh liên quan đến nghị định số 132/2020/ND-CP (*),Điều chỉnh liên quan đến nghị định số 132/2020/ND-CP (*),(2.859.879.370),10.760.430.269,-2859879370.0,10760430269.0
Chi phí (thu nhập) thuế TNDN,Các khoản điều chỉnh tăng (giảm): > Chi phí (thu nhập) thuế TNDN,Chi phí (thu nhập) thuế TNDN,74.733.593.548,(18.583.642.640),74733593548.0,-18583642640.0
