row_label_raw,row_label_full,Năm phát sinh,Có thể chuyển lỗ đến năm,Lỗ tính thuế,Đã chuyển lỗ đến ngày 31/12/2024,Không được chuyển lỗ,VND Chưa chuyển lỗ tại ngày 31/12/2024,numeric__Có thể chuyển lỗ đến năm,numeric__Lỗ tính thuế,numeric__Đã chuyển lỗ đến ngày 31/12/2024,numeric__Không được chuyển lỗ,numeric__VND Chưa chuyển lỗ tại ngày 31/12/2024
Trụ sở chính,Trụ sở chính,Trụ sở chính,Trụ sở chính,Trụ sở chính,Trụ sở chính,Trụ sở chính,Trụ sở chính,,,,,
2023,Trụ sở chính > 2023,2023,2028,198.280.386.746,(198.280.386.746),-,-,2028.0,198280386746.0,-198280386746.0,,
Các chỉ nhánh hạch toán độc lập,Các chỉ nhánh hạch toán độc lập,Các chỉ nhánh hạch toán độc lập,Các chỉ nhánh hạch toán độc lập,Các chỉ nhánh hạch toán độc lập,Các chỉ nhánh hạch toán độc lập,Các chỉ nhánh hạch toán độc lập,Các chỉ nhánh hạch toán độc lập,,,,,
2021,Các chỉ nhánh hạch toán độc lập > 2021,2021,2026,31.566.070,-,-,31.566.070,2026.0,31566070.0,,,31566070.0
2022,Các chỉ nhánh hạch toán độc lập > 2022,2022,2027,7.583.628.876,-,-,7.583.628.876,2027.0,7583628876.0,,,7583628876.0
2023,Các chỉ nhánh hạch toán độc lập > 2023,2023,2028,911.515.725,-,-,911.515.725,2028.0,911515725.0,,,911515725.0
2024,Các chỉ nhánh hạch toán độc lập > 2024,2024,2029,8.145.662.810,-,-,8.145.662.810,2029.0,8145662810.0,,,8145662810.0
TỔNG CỘNG,Các chỉ nhánh hạch toán độc lập > TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,214.952.760.227,(198.280.386.746),-,16.672.373.481,,214952760227.0,-198280386746.0,,16672373481.0
