row_label_raw,row_label_full,col_0,Bàng cân đối kế toán riêng,Bàng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bàng cân đối kế toán riêng,numeric__Bàng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,-,29.742.058.012,(29.742.058.012),29.742.058.012,,29742058012.0,-29742058012.0,29742058012.0
Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,1.628.420.543,1.021.357.471,607.063.072,(2.150.101.049),1628420543.0,1021357471.0,607063072.0,-2150101049.0
Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ có thể sử dụng để bù trừ với thu nhập chịu thuế trong các năm sau Chi phí phải trả ngắn hạn Chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,(393.666.715),(2.065.999),(391.600.716),(2.065.999),-393666715.0,-2065999.0,-391600716.0,-2065999.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,1.234.753.828,30.761.349.484,,,1234753828.0,30761349484.0,,
(Chi phí) thu nhập thuế TNDN hoãn lại thuần,(Chi phí) thu nhập thuế TNDN hoãn lại thuần,(Chi phí) thu nhập thuế TNDN hoãn lại thuần,(Chi phí) thu nhập thuế TNDN hoãn lại thuần,(Chi phí) thu nhập thuế TNDN hoãn lại thuần,(29.526.595.656),27.589.890.964,,,-29526595656.0,27589890964.0
