row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,320.812.116.164,90.108.783.396,320812116164.0,90108783396.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,64.162.423.233,18.021.756.679,64162423233.0,18021756679.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,154.029.782,448.118.882,154029782.0,448118882.0
Lỗ tính thuế đã được sử dụng,Lỗ tính thuế đã được sử dụng,Lỗ tính thuế đã được sử dụng,(24.305.193.370),-,-24305193370.0,
Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,Lỗ tính thuế mà không ghi nhận tài sản thuế TNDN hoãn lại,10.678.314,24.305.193.371,10678314.0,24305193371.0
U'u đãi thuế,U'u đãi thuế,U'u đãi thuế,(14.479.354.463),-,-14479354463.0,
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,25.542.583.496,42.775.068.932,25542583496.0,42775068932.0
Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất:,,,,
Thuế thu TNDN - hiện hành (*),Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế thu TNDN - hiện hành (*),Thuế thu TNDN - hiện hành (*),25.557.009.597,42.393.419.864,25557009597.0,42393419864.0
Thuế TNDN - hoãn lại,Chi phí/(thu nhập) thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhất: > Thuế TNDN - hoãn lại,Thuế TNDN - hoãn lại,(14.426.101),381.649.068,-14426101.0,381649068.0
,,,25.542.583.496,42.775.068.932,25542583496.0,42775068932.0
