row_label_raw,row_label_full,col_0,Cổ phiếu phổ thông,Cổ phiếu phổ thông_1,numeric__Cổ phiếu phổ thông,numeric__Cổ phiếu phổ thông_1
,,,Số cổ phiếu,VND,,
Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,Tại ngày 1 tháng 1 năm 2019,181.999.868,1.819.998.680.000,181999868.0,1819998680000.0
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,181.999.868,1.819.998.680.000,181999868.0,1819998680000.0
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,181.999.868,1.819.998.680.000,181999868.0,1819998680000.0
