row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Các khoản chi cho các nhân sựquản lý chủ chốt,Các khoản chi cho các nhân sựquản lý chủ chốt,Các khoản chi cho các nhân sựquản lý chủ chốt,Các khoản chi cho các nhân sựquản lý chủ chốt,Các khoản chi cho các nhân sựquản lý chủ chốt,,
Lương và các quyền lợi gộp khác,Các khoản chi cho các nhân sựquản lý chủ chốt > Lương và các quyền lợi gộp khác,Lương và các quyền lợi gộp khác,8.912.101.235,9.248.886.446,8912101235.0,9248886446.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
,,,,2020VND,,
Thù lao cho Hội đồng Quản trị:,Thù lao cho Hội đồng Quản trị:,Thù lao cho Hội đồng Quản trị:,Thù lao cho Hội đồng Quản trị:,Thù lao cho Hội đồng Quản trị:,,
Ông Hồ Minh Quang,Thù lao cho Hội đồng Quản trị: > Ông Hồ Minh Quang,Ông Hồ Minh Quang,Chủ tịch,120.000.000,,120000000.0
Ông Võ Hoàng Vũ,Thù lao cho Hội đồng Quản trị: > Ông Võ Hoàng Vũ,Ông Võ Hoàng Vũ,Thành viên,30.495.000,,30495000.0
Ông Nguyễn Vinh An,Thù lao cho Hội đồng Quản trị: > Ông Nguyễn Vinh An,Ông Nguyễn Vinh An,Thành viên,60.000.000,,60000000.0
Bà Nguyễn Ngọc fiscal Nhi,Thù lao cho Hội đồng Quản trị: > Bà Nguyễn Ngọc fiscal Nhi,Bà Nguyễn Ngọc fiscal Nhi,Thành viên,30.495.000,,30495000.0
Ông Phạm Mạnh Hùng,Thù lao cho Hội đồng Quản trị: > Ông Phạm Mạnh Hùng,Ông Phạm Mạnh Hùng,Thành viên(đến ngày 1.9.2019),40.055.000,,40055000.0
Bà Trần Uyền Nhàn,Thù lao cho Hội đồng Quản trị: > Bà Trần Uyền Nhàn,Bà Trần Uyền Nhàn,Thành viên(đến ngày 29.6.2019),29.505.000,,29505000.0
Ông Lương Thanh Bình,Thù lao cho Hội đồng Quản trị: > Ông Lương Thanh Bình,Ông Lương Thanh Bình,Thành viên(đến ngày 29.6.2019),29.505.000,,29505000.0
Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt:,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt:,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt:,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt:,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt:,,
Ông Hồ Minh Quang,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt: > Ông Hồ Minh Quang,Ông Hồ Minh Quang,Chủ tịch,2.056.316.187,,2056316187.0
Ông Võ Hoàng Vũ,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt: > Ông Võ Hoàng Vũ,Ông Võ Hoàng Vũ,Tổng Giám đốc,1.797.696.125,,1797696125.0
Ông Quảng Trọng Lăng,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt: > Ông Quảng Trọng Lăng,Ông Quảng Trọng Lăng,Phó Tổng Giám đốc,788.365.128,,788365128.0
Ông Nguyễn Vinh An,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt: > Ông Nguyễn Vinh An,Ông Nguyễn Vinh An,Phó Tổng Giám đốc,909.085.436,,909085436.0
Bà Trần Ngọc Diệu,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt: > Bà Trần Ngọc Diệu,Bà Trần Ngọc Diệu,Phó Tổng Giám đốc,920.855.669,,920855669.0
Bà Nguyễn Thị Ngọc Liên,Lương và các quyền lợi gộp khác cho các nhân sự quản lý chủ chốt: > Bà Nguyễn Thị Ngọc Liên,Bà Nguyễn Thị Ngọc Liên,Phó Tổng Giám đốc,2.099.727.690,,2099727690.0
,,,,8.912.101.235,,8912101235.0
