row_label_raw,row_label_full,col_0,2020VND,2019VND,numeric__2020VND,numeric__2019VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
Doanh thu bán thành phẩm,Doanh thu > Doanh thu bán thành phẩm,Doanh thu bán thành phẩm,11.598.722.551.476,12.183.464.686.821,11598722551476.0,12183464686821.0
Doanh thu cung cấp dịch vụ,Doanh thu > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,15.268.541.331,40.594.832.070,15268541331.0,40594832070.0
,,,11.613.991.092.807,12.224.059.518.891,11613991092807.0,12224059518891.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(28.333.656.064),(28.760.568.840),-28333656064.0,-28760568840.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(4.683.908.665),(4.428.651.886),-4683908665.0,-4428651886.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(21.299.007.918),(14.073.383.508),-21299007918.0,-14073383508.0
,,,(54.316.572.647),(47.262.604.234),-54316572647.0,-47262604234.0
Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ,,
Doanh thu thuần về bán thành phẩm,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần về bán thành phẩm,Doanh thu thuần về bán thành phẩm,11.544.405.978.829,12.136.202.082.587,11544405978829.0,12136202082587.0
Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần về bán hàng và cung cấp dịch vụ > Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần về cung cấp dịch vụ,15.268.541.331,40.594.832.070,15268541331.0,40594832070.0
,,,11.559.674.520.160,12.176.796.914.657,11559674520160.0,12176796914657.0
