row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,-,-,251.088.814.728,591.104.213.600,,,251088814728.0,591104213600.0
HAH,HAH,HAH,-,-,26.089.965.620,11.392.969.200,,,26089965620.0,11392969200.0
Cổ phiếu niêm yết khác,Cổ phiếu niêm yết khác,Cổ phiếu niêm yết khác,-,-,224.998.849.108,579.711.244.400,,,224998849108.0,579711244400.0
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,191.347.164.707,185.676.629.818,178.515.646.904,168.937.901.904,191347164707.0,185676629818.0,178515646904.0,168937901904.0
CTCP PAN Farm,CTCP PAN Farm,CTCP PAN Farm,53.408.921.300,53.408.921.300,53.408.921.300,53.408.921.300,53408921300.0,53408921300.0,53408921300.0,53408921300.0
CTCP ConCung,CTCP ConCung,CTCP ConCung,55.073.516.809,55.073.516.809,42.241.999.000,42.241.999.000,55073516809.0,55073516809.0,42241999000.0,42241999000.0
Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,82.864.726.598,77.194.191.709,82.864.726.604,73.286.981.604,82864726598.0,77194191709.0,82864726604.0,73286981604.0
Tổng cộng,Tổng cộng,Tổng cộng,191.347.164.707,185.676.629.818,429.604.461.632,760.042.115.504,191347164707.0,185676629818.0,429604461632.0,760042115504.0
