row_label_raw,row_label_full,Số đầu năm > Lợi nhuận sau thuế Phát hành cổ phiếu tăng vốn theo chương trình lựa chọn người lao động theo Nghị quyết số 01/2019/NQ-BHDCD ngày 25 tháng 4 năm 2019 > Phát hành cổ phiếu trả cổ tức 16% theo Nghị quyết DHDCD số 02/2019/NQ-BHDCD ngày 26 tháng 11 năm 2019 > Cổ tức bằng tên 2019 (10%),Văn góp của chủ sở hữu > 5.100.636.840.000 > 100.000.000.000 > 828.819.290.000 > -,Thống dư vốn cổ phần > 29.470.756.034 > -,Quyền đơn chuyển đổi trải phiếu – Cầu phần vốn > 113.779.095.785 > -,Cổ phiếu guỹ > (19.126.478.284) > -,Chếnh lệch đánh giá lại tài sản theo giá trị hợp lý > 259.495.169.033 > -,Chếnh lệch tỷ giá > 40.382.194.252 > -,Quỹ dự trữ bổ sung vốn đều<|vision_start|> Zimbabwe > 477.303.674.335 > -,Quỹ dự phòng tài chính và đề ro nghiệp vụ > 392.796.679.651 > -,Lợi nhuận chưa phân phối > 2.941.487.041.8811.255.931.818.955 > - > (828.819.290.000) > (600.936.363.000),Lợi ích cổ đông không kiểm soát > 64.655.407.518 > -,Tổng cộng > 9.401.059.780.2051.255.931.818.955 > 100.000.000.000 > - > (600.936.363.000),numeric__Văn góp của chủ sở hữu > 5.100.636.840.000 > 100.000.000.000 > 828.819.290.000 > -,numeric__Thống dư vốn cổ phần > 29.470.756.034 > -,numeric__Quyền đơn chuyển đổi trải phiếu – Cầu phần vốn > 113.779.095.785 > -,numeric__Cổ phiếu guỹ > (19.126.478.284) > -,numeric__Chếnh lệch đánh giá lại tài sản theo giá trị hợp lý > 259.495.169.033 > -,numeric__Chếnh lệch tỷ giá > 40.382.194.252 > -,numeric__Quỹ dự trữ bổ sung vốn đều<|vision_start|> Zimbabwe > 477.303.674.335 > -,numeric__Quỹ dự phòng tài chính và đề ro nghiệp vụ > 392.796.679.651 > -,numeric__Lợi nhuận chưa phân phối > 2.941.487.041.8811.255.931.818.955 > - > (828.819.290.000) > (600.936.363.000),numeric__Lợi ích cổ đông không kiểm soát > 64.655.407.518 > -,numeric__Tổng cộng > 9.401.059.780.2051.255.931.818.955 > 100.000.000.000 > - > (600.936.363.000)
Đánh giá tài tài sản tài chính AFS và khác,Đánh giá tài tài sản tài chính AFS và khác,Đánh giá tài tài sản tài chính AFS và khác,-,-,-,-,(264.217.445.639),-,-,-,-,-,(264.217.445.639),,,,,-264217445639.0,,,,,,-264217445639.0
Mua Cổ phiếu guỹ Trích quỹ dự trữ bổ sung vốn đều<|vision_start|> Zimbabwe,Mua Cổ phiếu guỹ Trích quỹ dự trữ bổ sung vốn đều<|vision_start|> Zimbabwe,Mua Cổ phiếu guỹ Trích quỹ dự trữ bổ sung vốn đều<|vision_start|> Zimbabwe,-,-,-,(15.535.484.501),-,-,-,-,-,-,(15.535.484.501),,,,-15535484501.0,,,,,,,-15535484501.0
"LNST theo Nghị quyết Event hôi động Cổ đông (""BHDCD"") Trích quỹ dự phòng tài chính và rủi ro nghiệp vụ 5% lợi nhuận sau thuế theo Nghị Quyết BHDCD","LNST theo Nghị quyết Event hôi động Cổ đông (""BHDCD"") Trích quỹ dự phòng tài chính và rủi ro nghiệp vụ 5% lợi nhuận sau thuế theo Nghị Quyết BHDCD","LNST theo Nghị quyết Event hôi động Cổ đông (""BHDCD"") Trích quỹ dự phòng tài chính và rủi ro nghiệp vụ 5% lợi nhuận sau thuế theo Nghị Quyết BHDCD",-,-,-,-,-,-,44.883.670.314,-,(44.883.670.314),-,-,,,,,,,44883670314.0,,-44883670314.0,,
Chếnh lệch tỷ giá chuyển đổi bao cáo tài chính công ty phát sinh trong năm,Chếnh lệch tỷ giá chuyển đổi bao cáo tài chính công ty phát sinh trong năm,Chếnh lệch tỷ giá chuyển đổi bao cáo tài chính công ty phát sinh trong năm,-,-,-,-,-,-,-,44.883.670.314,(44.883.670.314),-,-,,,,,,,,44883670314.0,-44883670314.0,,
Chếnh lệch phát sinh do công ty liên kết they đổi số lượng cổ phiếu lưu hành Tăng khác,Chếnh lệch phát sinh do công ty liên kết they đổi số lượng cổ phiếu lưu hành Tăng khác,Chếnh lệch phát sinh do công ty liên kết they đổi số lượng cổ phiếu lưu hành Tăng khác,-,-,-,-,-,(1.004.897.442),-,-,-,-,(1.004.897.442),,,,,,-1004897442.0,,,,,-1004897442.0
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,-,-,-,-,-,-,-,-,(7.822.160.099)5.321.803.840,-,(7.822.160.099)5.321.803.840,,,,,,,,,,,
Số cuối năm,Lợi ích cổ đông không kiểm soát > Số cuối năm,Số cuối năm,6.029.456.130.000,29.470.756.034,113.779.095.785,(34.661.962.785),(4.722.276.506),39.377.296.810,522.187.344.649,437.679.749.965,2.676.816.162.826,63.414.755.641,9.872.797.082.319,6029456130000.0,29470756034.0,113779095785.0,-34661962785.0,-4722276506.0,39377296810.0,522187344649.0,437679749965.0,2676816162826.0,63414755641.0,9872797082319.0
