row_label_raw,row_label_full,1. Lợi nhuận đã thực hiện chưa phân phối năm trước (tại 1/1/2020 và 1/1/2019) > 2. Lỗ chưa thực hiện cuối năm (tại 31/12/2020 và 31/12/2019) > 3. Lợi nhuận đã thực hiện trong năm > 4. Cơ sở lợi nhuận phân phối cho cổ đông hoặc các thành viên góp vốn tính đến cuối năm ((4)=(1)+(2)+(3)),Năm nay > 3.194.600.794.526 > (114.781.779.068) > 992.892.632.395 > 4.072.711.647.853,Đơn vị tính: VNDNăm trước > 3.056.176.268.973 > (291.415.975.045) > 901.594.482.802 > 3.666.354.776.730,numeric__Năm nay > 3.194.600.794.526 > (114.781.779.068) > 992.892.632.395 > 4.072.711.647.853,numeric__Đơn vị tính: VNDNăm trước > 3.056.176.268.973 > (291.415.975.045) > 901.594.482.802 > 3.666.354.776.730
5. Số trích các quỹ từ lợi nhuận,5. Số trích các quỹ từ lợi nhuận,5. Số trích các quỹ từ lợi nhuận,(97.589.500.727),(255.115.227.249),-97589500727.0,-255115227249.0
- Quỹ dự trữ bổ sung vốn điều lệ,- Quỹ dự trữ bổ sung vốn điều lệ,- Quỹ dự trữ bổ sung vốn điều lệ,(44.883.670.314),(65.246.509.028),-44883670314.0,-65246509028.0
- Quỹ dự phòng tài chính và rủi ro nghiệp vụ,- Quỹ dự phòng tài chính và rủi ro nghiệp vụ,- Quỹ dự phòng tài chính và rủi ro nghiệp vụ,(44.883.670.314),(65.246.509.028),-44883670314.0,-65246509028.0
"- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng","- Trích quỹ từ thiện, quỹ phúc lợi và khen thưởng",-,(91.345.112.639),,-91345112639.0
- Các khoản khác làm giảm lợi nhuận chưa phân phối,- Các khoản khác làm giảm lợi nhuận chưa phân phối,- Các khoản khác làm giảm lợi nhuận chưa phân phối,(7.822.160.099),(33.277.096.554),-7822160099.0,-33277096554.0
6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD,6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD,6. Số lãi phân phối cho cổ đông hoặc các thành viên góp vốn trong năm theo Nghị quyết ĐHĐCD,(1.429.755.653.000),(508.054.730.000),-1429755653000.0,-508054730000.0
- Phát hành cổ phiếu trả cổ tức,- Phát hành cổ phiếu trả cổ tức,- Phát hành cổ phiếu trả cổ tức,(828.819.290.000),-,-828819290000.0,
- Trả cổ tức bằng tiền,- Trả cổ tức bằng tiền,- Trả cổ tức bằng tiền,(600.936.363.000),(508.054.730.000),-600936363000.0,-508054730000.0
Lợi nhuận tối đa còn có thể phân phối,Lợi nhuận tối đa còn có thể phân phối,Lợi nhuận tối đa còn có thể phân phối,2.545.366.494.126,2.903.184.819.481,2545366494126.0,2903184819481.0
