row_label_raw,row_label_full,col_0,01/01/2025,Số phát sinh tăng,Số phát sinh giảm (đã nộp/cấn trừ),31/12/2025,numeric__01/01/2025,numeric__Số phát sinh tăng,numeric__Số phát sinh giảm (đã nộp/cấn trừ),numeric__31/12/2025
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,-,19.218.389.608,19.218.389.608,-,,19218389608.0,19218389608.0,
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,149.416.363,30.668.148.992,29.926.209.624,891.355.731,149416363.0,30668148992.0,29926209624.0,891355731.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.979.905.615,14.951.467.555,15.931.350.507,1.000.022.663,1979905615.0,14951467555.0,15931350507.0,1000022663.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.047.587.153,5.239.111.144,2.779.603.947,3.507.094.350,1047587153.0,5239111144.0,2779603947.0,3507094350.0
Cộng,Cộng,Cộng,3.176.909.131,70.077.117.299,67.855.553.686,5.398.472.744,3176909131.0,70077117299.0,67855553686.0,5398472744.0
