row_label_raw,row_label_full,col_0,col_1,col_2,Bổ nhiệm,Miễn nhiệm,numeric__col_1,numeric__col_2,numeric__Bổ nhiệm,numeric__Miễn nhiệm
Ông,Ông,Ông,Dương Văn Bắc,Tổng Giám đốc,01/11/2024,,,,,
Ông,Ông,Ông,Cao Trần Duy Nam,Phó Tổng Giám đốc,15/11/2024,,,,,
Bà,Bà,Bà,Trần Thị Thanh Vân,Phó Tổng Giám đốc,15/11/2024,,,,,
Bà,Bà,Bà,Nguyễn Thủy Xuân Mai,Kế toán trường,05/04/2024,,,,,
